model,time,partnerID,alpha,cost,chainNum,prediction
hierarchical,3,1,11,7,41,0.9534202523145415
hierarchical,4,2,11,7,41,0.6080926644674474
hierarchical,5,2,11,7,41,0.927548698324133
hierarchical,6,2,11,7,41,0.9583060112372042
hierarchical,7,2,11,7,41,0.9599600685504224
hierarchical,8,3,11,7,41,0.6903566312323314
hierarchical,9,3,11,7,41,0.9362660597767846
hierarchical,10,3,11,7,41,0.9586887858818621
hierarchical,11,3,11,7,41,0.9656431706477246
hierarchical,12,4,11,7,41,0.7449349287044458
hierarchical,0,1,11,7,42,0.49131596911972986
hierarchical,1,1,11,7,42,0.910842162668673
hierarchical,2,1,11,7,42,0.9452712436603706
hierarchical,3,1,11,7,42,0.9536987605774228
hierarchical,4,2,11,7,42,0.605049885189645
hierarchical,5,2,11,7,42,0.9176774065063582
hierarchical,6,2,11,7,42,0.9533381052383882
hierarchical,7,2,11,7,42,0.9689169076138265
hierarchical,8,3,11,7,42,0.6801280840389856
hierarchical,9,3,11,7,42,0.9215063014033104
hierarchical,10,3,11,7,42,0.963822692150735
hierarchical,11,3,11,7,42,0.9627767739365712
hierarchical,12,4,11,7,42,0.7456462257592068
hierarchical,0,1,11,7,43,0.49458894662563735
hierarchical,1,1,11,7,43,0.900497342287341
hierarchical,2,1,11,7,43,0.947608033491541
hierarchical,3,1,11,7,43,0.9593871185119306
hierarchical,4,2,11,7,43,0.5998602347509289
hierarchical,5,2,11,7,43,0.9224104092039973
hierarchical,6,2,11,7,43,0.9552029537487919
hierarchical,7,2,11,7,43,0.9670029666778013
hierarchical,8,3,11,7,43,0.6886839005700094
hierarchical,9,3,11,7,43,0.9307717481941499
hierarchical,10,3,11,7,43,0.9533351075336591
hierarchical,11,3,11,7,43,0.9711132466378178
hierarchical,12,4,11,7,43,0.7401743740515824
hierarchical,0,1,11,7,44,0.4917163972529052
hierarchical,1,1,11,7,44,0.9034261127899847
hierarchical,2,1,11,7,44,0.9446788912489631
hierarchical,3,1,11,7,44,0.9655702730531674
hierarchical,4,2,11,7,44,0.596326361750261
hierarchical,5,2,11,7,44,0.9294934715004652
hierarchical,6,2,11,7,44,0.9425545522722429
hierarchical,7,2,11,7,44,0.9621689618550567
hierarchical,8,3,11,7,44,0.6909875745112729
hierarchical,9,3,11,7,44,0.932493772535198
hierarchical,10,3,11,7,44,0.9617321055584023
hierarchical,11,3,11,7,44,0.9681767685999195
hierarchical,12,4,11,7,44,0.7508819914425587
hierarchical,0,1,11,7,45,0.4971175433844264
hierarchical,1,1,11,7,45,0.9058967158777278
hierarchical,2,1,11,7,45,0.9470673287570072
hierarchical,3,1,11,7,45,0.9693769977578376
hierarchical,4,2,11,7,45,0.6207193349093698
hierarchical,5,2,11,7,45,0.9213017969942132
hierarchical,6,2,11,7,45,0.9521618079175169
hierarchical,7,2,11,7,45,0.9645639531205855
hierarchical,8,3,11,7,45,0.688498419298091
hierarchical,9,3,11,7,45,0.9222683062938455
hierarchical,10,3,11,7,45,0.9563430354423771
hierarchical,11,3,11,7,45,0.966556431595734
hierarchical,12,4,11,7,45,0.7549545470352713
hierarchical,0,1,11,7,46,0.5087375636633409
hierarchical,1,1,11,7,46,0.921065296014159
hierarchical,2,1,11,7,46,0.9480430549873972
hierarchical,3,1,11,7,46,0.958587944138886
hierarchical,4,2,11,7,46,0.6105846145703824
hierarchical,5,2,11,7,46,0.9249383362702455
hierarchical,6,2,11,7,46,0.9500573048949738
hierarchical,7,2,11,7,46,0.967884301831511
hierarchical,8,3,11,7,46,0.6983866563789732
hierarchical,9,3,11,7,46,0.9258866111901534
hierarchical,10,3,11,7,46,0.9554819425665484
hierarchical,11,3,11,7,46,0.973669545817802
hierarchical,12,4,11,7,46,0.7571101780296196
hierarchical,0,1,11,7,47,0.4935718385210882
hierarchical,1,1,11,7,47,0.8998285016890822
hierarchical,2,1,11,7,47,0.9423684767037128
hierarchical,3,1,11,7,47,0.9608159931605864
hierarchical,4,2,11,7,47,0.6045788896855316
hierarchical,5,2,11,7,47,0.9163548762027647
hierarchical,6,2,11,7,47,0.9615796768031033
hierarchical,7,2,11,7,47,0.9756855512243972
hierarchical,8,3,11,7,47,0.6910692008060788
hierarchical,9,3,11,7,47,0.9342438563601344
hierarchical,10,3,11,7,47,0.9576755724184748
hierarchical,11,3,11,7,47,0.9711895925353854
hierarchical,12,4,11,7,47,0.767473360110197
hierarchical,0,1,11,7,48,0.49645273240521176
hierarchical,1,1,11,7,48,0.903573602309538
hierarchical,2,1,11,7,48,0.9503922520445398
hierarchical,3,1,11,7,48,0.9568688880719645
hierarchical,4,2,11,7,48,0.6040322965255126
hierarchical,5,2,11,7,48,0.9109494637513478
hierarchical,6,2,11,7,48,0.9473390702568522
hierarchical,7,2,11,7,48,0.9627278145610679
hierarchical,8,3,11,7,48,0.696688019700636
hierarchical,9,3,11,7,48,0.9218466491920942
hierarchical,10,3,11,7,48,0.9584354043089095
hierarchical,11,3,11,7,48,0.9721565784103033
hierarchical,12,4,11,7,48,0.740896913048467
hierarchical,0,1,11,7,4,0.5104732908754959
hierarchical,1,1,11,7,4,0.8957446460583933
hierarchical,2,1,11,7,4,0.9360891753726932
hierarchical,3,1,11,7,4,0.9662360964567994
hierarchical,4,2,11,7,4,0.617570023162609
hierarchical,5,2,11,7,4,0.9183311556161862
hierarchical,6,2,11,7,4,0.9622808187607799
hierarchical,7,2,11,7,4,0.969044402941151
hierarchical,8,3,11,7,4,0.7049859364238635
hierarchical,9,3,11,7,4,0.9239651770847119
hierarchical,10,3,11,7,4,0.9564238315841994
hierarchical,11,3,11,7,4,0.9695808327768227
hierarchical,12,4,11,7,4,0.7601276936399058
hierarchical,0,1,11,7,5,0.4993685781116766
hierarchical,1,1,11,7,5,0.9169204793167134
hierarchical,2,1,11,7,5,0.9493854092427818
hierarchical,3,1,11,7,5,0.9578671613328901
hierarchical,4,2,11,7,5,0.6145030741707842
hierarchical,5,2,11,7,5,0.9244953549011616
hierarchical,6,2,11,7,5,0.9470068489013801
hierarchical,7,2,11,7,5,0.9678473499386144
hierarchical,8,3,11,7,5,0.6938044847233389
hierarchical,9,3,11,7,5,0.9344184805866117
hierarchical,10,3,11,7,5,0.9650386351726967
hierarchical,11,3,11,7,5,0.9704646567717959
hierarchical,12,4,11,7,5,0.7453146137757386
hierarchical,0,1,11,7,6,0.5009017527844573
hierarchical,1,1,11,7,6,0.9137939290815558
hierarchical,2,1,11,7,6,0.9328430088812546
hierarchical,3,1,11,7,6,0.9601712716346681
hierarchical,4,2,11,7,6,0.6055704479929067
hierarchical,5,2,11,7,6,0.9308322979457009
hierarchical,6,2,11,7,6,0.9559086641987722
hierarchical,7,2,11,7,6,0.9644910040968245
hierarchical,8,3,11,7,6,0.6992461684674353
hierarchical,9,3,11,7,6,0.9265235184921586
hierarchical,10,3,11,7,6,0.9644991094476687
hierarchical,11,3,11,7,6,0.9720562957377646
hierarchical,12,4,11,7,6,0.7505200701995107
hierarchical,0,1,11,7,7,0.49990070259919833
hierarchical,1,1,11,7,7,0.9108821478849689
hierarchical,2,1,11,7,7,0.9496074130903389
hierarchical,3,1,11,7,7,0.9675904675938509
hierarchical,4,2,11,7,7,0.6072655315846276
hierarchical,5,2,11,7,7,0.9223752941544858
hierarchical,6,2,11,7,7,0.9548400479163517
hierarchical,7,2,11,7,7,0.9666898860044076
hierarchical,8,3,11,7,7,0.7000812587309918
hierarchical,9,3,11,7,7,0.9359575781307805
hierarchical,10,3,11,7,7,0.9525522749209316
hierarchical,11,3,11,7,7,0.9681862108021666
hierarchical,12,4,11,7,7,0.7580787713690861
hierarchical,0,1,11,7,8,0.5130922537847836
hierarchical,1,1,11,7,8,0.9225078258166433
hierarchical,2,1,11,7,8,0.9532216116504558
hierarchical,3,1,11,7,8,0.9640237702647123
hierarchical,4,2,11,7,8,0.6135214584048345
hierarchical,5,2,11,7,8,0.9215381770308106
hierarchical,6,2,11,7,8,0.9485479178690772
hierarchical,7,2,11,7,8,0.9656586914707925
hierarchical,8,3,11,7,8,0.6941842061036111
hierarchical,9,3,11,7,8,0.9319956792421191
hierarchical,10,3,11,7,8,0.9641942559559009
hierarchical,11,3,11,7,8,0.9725035848345974
hierarchical,12,4,11,7,8,0.74507512898609
hierarchical,0,1,11,7,9,0.5070125718087929
hierarchical,1,1,11,7,9,0.9052364865307271
hierarchical,2,1,11,7,9,0.9454494106584701
hierarchical,3,1,11,7,9,0.9599220582837256
hierarchical,4,2,11,7,9,0.6103517968051744
hierarchical,5,2,11,7,9,0.9164960306444329
hierarchical,6,2,11,7,9,0.9524515820292874
hierarchical,7,2,11,7,9,0.9647403566400594
hierarchical,8,3,11,7,9,0.6752462895709512
hierarchical,9,3,11,7,9,0.9426190862620311
hierarchical,10,3,11,7,9,0.9578842340437466
hierarchical,11,3,11,7,9,0.9618392052443533
hierarchical,12,4,11,7,9,0.7355312833416556
no_pooling,0,1,11,7,0,0.4905910603350633
no_pooling,1,1,11,7,0,0.901181642190111
no_pooling,2,1,11,7,0,0.9407394183165716
no_pooling,3,1,11,7,0,0.9561806521459126
no_pooling,4,2,11,7,0,0.500595915163798
no_pooling,5,2,11,7,0,0.8967973829236421
no_pooling,6,2,11,7,0,0.9408032149199437
no_pooling,7,2,11,7,0,0.9522651297115529
no_pooling,8,3,11,7,0,0.5065348527770864
no_pooling,9,3,11,7,0,0.8995452488806219
no_pooling,10,3,11,7,0,0.9328322703854259
no_pooling,11,3,11,7,0,0.9528712938319268
no_pooling,12,4,11,7,0,0.4842385261798159
no_pooling,0,1,11,7,10,0.4879972571972013
no_pooling,1,1,11,7,10,0.8935494110362088
no_pooling,2,1,11,7,10,0.9325440602462072
no_pooling,3,1,11,7,10,0.9466684760955124
no_pooling,4,2,11,7,10,0.5060074862490891
no_pooling,5,2,11,7,10,0.8844711287176936
no_pooling,6,2,11,7,10,0.9306195690072362
no_pooling,7,2,11,7,10,0.9609237751689842
no_pooling,8,3,11,7,10,0.5017075688534227
no_pooling,9,3,11,7,10,0.8888928321336597
no_pooling,10,3,11,7,10,0.9283541344697582
no_pooling,11,3,11,7,10,0.9572214979822296
no_pooling,12,4,11,7,10,0.4973973050429212
no_pooling,0,1,11,7,11,0.49730953502658054
no_pooling,1,1,11,7,11,0.892048104724193
no_pooling,2,1,11,7,11,0.9363505448735456
no_pooling,3,1,11,7,11,0.9688998429550406
no_pooling,4,2,11,7,11,0.48208461510669637
no_pooling,5,2,11,7,11,0.9073038585045523
no_pooling,6,2,11,7,11,0.9322730223767983
no_pooling,7,2,11,7,11,0.9632251134441601
no_pooling,8,3,11,7,11,0.49104381322025614
no_pooling,9,3,11,7,11,0.9034731779121092
no_pooling,10,3,11,7,11,0.9454270688634218
no_pooling,11,3,11,7,11,0.957984895142895
no_pooling,12,4,11,7,11,0.49040075528585947
no_pooling,0,1,11,7,12,0.4965511712309198
no_pooling,1,1,11,7,12,0.8826770342000204
no_pooling,2,1,11,7,12,0.9386081369123863
no_pooling,3,1,11,7,12,0.949796326108937
no_pooling,4,2,11,7,12,0.5096846821318577
no_pooling,5,2,11,7,12,0.8836055423345963
no_pooling,6,2,11,7,12,0.9526485816168113
no_pooling,7,2,11,7,12,0.9565918183394325
no_pooling,8,3,11,7,12,0.4886828959153244
no_pooling,9,3,11,7,12,0.8896079671735557
no_pooling,10,3,11,7,12,0.9385165316099898
no_pooling,11,3,11,7,12,0.9599815939037842
no_pooling,12,4,11,7,12,0.49275872043869057
no_pooling,0,1,11,7,13,0.5008817572191183
no_pooling,1,1,11,7,13,0.8982348491958341
no_pooling,2,1,11,7,13,0.9331932731185274
no_pooling,3,1,11,7,13,0.9573746652234403
no_pooling,4,2,11,7,13,0.49885068365083907
no_pooling,5,2,11,7,13,0.8877283755682446
no_pooling,6,2,11,7,13,0.9529306453359134
no_pooling,7,2,11,7,13,0.959292619525284
no_pooling,8,3,11,7,13,0.5062228045212297
no_pooling,9,3,11,7,13,0.8945397169408498
no_pooling,10,3,11,7,13,0.9412333509944658
no_pooling,11,3,11,7,13,0.9577733217628154
no_pooling,12,4,11,7,13,0.4936141311793993
no_pooling,0,1,11,7,14,0.5040707884584977
no_pooling,1,1,11,7,14,0.8869506969957421
no_pooling,2,1,11,7,14,0.9376647166781221
no_pooling,3,1,11,7,14,0.9602931869478326
no_pooling,4,2,11,7,14,0.4782854202508629
no_pooling,5,2,11,7,14,0.884706325110086
no_pooling,6,2,11,7,14,0.9289152281891274
no_pooling,7,2,11,7,14,0.9528263286136857
no_pooling,8,3,11,7,14,0.49790587012399784
no_pooling,9,3,11,7,14,0.8964463431407201
no_pooling,10,3,11,7,14,0.9471774861213745
no_pooling,11,3,11,7,14,0.9581426925782698
no_pooling,12,4,11,7,14,0.49997933381731546
no_pooling,0,1,11,7,15,0.502813841468704
no_pooling,1,1,11,7,15,0.888887609082291
no_pooling,2,1,11,7,15,0.9397101811215265
no_pooling,3,1,11,7,15,0.9533107811289615
no_pooling,4,2,11,7,15,0.5080424519866846
no_pooling,5,2,11,7,15,0.8945820869036283
no_pooling,6,2,11,7,15,0.9475253907756216
no_pooling,7,2,11,7,15,0.956780507918059
no_pooling,8,3,11,7,15,0.4996836038329309
no_pooling,9,3,11,7,15,0.9019927313313654
no_pooling,10,3,11,7,15,0.9393550142795574
no_pooling,11,3,11,7,15,0.9552815798536902
no_pooling,12,4,11,7,15,0.48854017208810013
no_pooling,0,1,11,7,16,0.511257021426826
no_pooling,1,1,11,7,16,0.8839292786414702
no_pooling,2,1,11,7,16,0.9367430141649701
no_pooling,3,1,11,7,16,0.9569417830727016
no_pooling,4,2,11,7,16,0.5029834087854402
no_pooling,5,2,11,7,16,0.8785302588407846
no_pooling,6,2,11,7,16,0.9355566678883639
no_pooling,7,2,11,7,16,0.9579646922770678
no_pooling,8,3,11,7,16,0.49684561349017187
no_pooling,9,3,11,7,16,0.8984269138412715
no_pooling,10,3,11,7,16,0.9413949013188272
no_pooling,11,3,11,7,16,0.9511585867804648
no_pooling,12,4,11,7,16,0.5022677824507749
no_pooling,0,1,11,7,17,0.5052232107076677
no_pooling,1,1,11,7,17,0.889133576961845
no_pooling,2,1,11,7,17,0.943935424715964
no_pooling,3,1,11,7,17,0.9547854190687095
no_pooling,4,2,11,7,17,0.4860075566497247
no_pooling,5,2,11,7,17,0.8896103907779039
no_pooling,6,2,11,7,17,0.9473091093256455
no_pooling,7,2,11,7,17,0.9526063853448828
no_pooling,8,3,11,7,17,0.516800663326307
no_pooling,9,3,11,7,17,0.8963416853123168
no_pooling,10,3,11,7,17,0.9288502793725916
no_pooling,11,3,11,7,17,0.9566701028196282
no_pooling,12,4,11,7,17,0.49956633243368687
no_pooling,0,1,11,7,18,0.5149775609470691
no_pooling,1,1,11,7,18,0.8979994173408847
no_pooling,2,1,11,7,18,0.9298627863248727
no_pooling,3,1,11,7,18,0.945459426172709
no_pooling,4,2,11,7,18,0.5103156267467238
no_pooling,5,2,11,7,18,0.9021845017129478
no_pooling,6,2,11,7,18,0.9358025265633056
no_pooling,7,2,11,7,18,0.958538705145083
no_pooling,8,3,11,7,18,0.4993438754514711
no_pooling,9,3,11,7,18,0.898253714284197
no_pooling,10,3,11,7,18,0.9350515188695686
no_pooling,11,3,11,7,18,0.9592759189970922
no_pooling,12,4,11,7,18,0.4955625593281897
no_pooling,0,1,11,7,19,0.5165159400032961
no_pooling,1,1,11,7,19,0.8754412478935776
no_pooling,2,1,11,7,19,0.9387286769170925
no_pooling,3,1,11,7,19,0.9604352714170794
no_pooling,4,2,11,7,19,0.49689632356349456
no_pooling,5,2,11,7,19,0.896359980006835
no_pooling,6,2,11,7,19,0.9409563619128053
no_pooling,7,2,11,7,19,0.9547956010682418
no_pooling,8,3,11,7,19,0.5085534776346614
no_pooling,9,3,11,7,19,0.8848185835731469
no_pooling,10,3,11,7,19,0.9362514242636822
no_pooling,11,3,11,7,19,0.9613383094416413
no_pooling,12,4,11,7,19,0.47607257494920924
no_pooling,0,1,11,7,1,0.49120431355535393
no_pooling,1,1,11,7,1,0.8986503927659303
no_pooling,2,1,11,7,1,0.939855004598293
no_pooling,3,1,11,7,1,0.9462603160266089
no_pooling,4,2,11,7,1,0.5133692164472055
no_pooling,5,2,11,7,1,0.894241931166366
no_pooling,6,2,11,7,1,0.9360864121777986
no_pooling,7,2,11,7,1,0.9448529207909148
no_pooling,8,3,11,7,1,0.5022007052878555
no_pooling,9,3,11,7,1,0.9041183154334579
no_pooling,10,3,11,7,1,0.9380699077609147
no_pooling,11,3,11,7,1,0.9612215370300441
no_pooling,12,4,11,7,1,0.4998191013576169
no_pooling,0,1,11,7,20,0.4993823429642179
no_pooling,1,1,11,7,20,0.8849971486448845
no_pooling,2,1,11,7,20,0.9387862195908545
no_pooling,3,1,11,7,20,0.9560784099590172
no_pooling,4,2,11,7,20,0.49937117520287105
no_pooling,5,2,11,7,20,0.9054747163722023
no_pooling,6,2,11,7,20,0.9355548395351359
no_pooling,7,2,11,7,20,0.9474159477949549
no_pooling,8,3,11,7,20,0.5136271191366415
no_pooling,9,3,11,7,20,0.8929161597333946
no_pooling,10,3,11,7,20,0.9414413493283054
no_pooling,11,3,11,7,20,0.9541707190290849
no_pooling,12,4,11,7,20,0.5008853040876522
no_pooling,0,1,11,7,21,0.49584216731189196
no_pooling,1,1,11,7,21,0.893031321694568
no_pooling,2,1,11,7,21,0.9507762900101857
no_pooling,3,1,11,7,21,0.9610975942840301
no_pooling,4,2,11,7,21,0.5034106469280863
no_pooling,5,2,11,7,21,0.9131645456156856
no_pooling,6,2,11,7,21,0.9318771388139585
no_pooling,7,2,11,7,21,0.9517595876735028
no_pooling,8,3,11,7,21,0.5050312171398957
no_pooling,9,3,11,7,21,0.8989030826752815
no_pooling,10,3,11,7,21,0.9214830628499272
no_pooling,11,3,11,7,21,0.9577293651886497
no_pooling,12,4,11,7,21,0.5248105428838302
no_pooling,0,1,11,7,22,0.5023090925312251
no_pooling,1,1,11,7,22,0.9024080103670825
no_pooling,2,1,11,7,22,0.936573808399872
no_pooling,3,1,11,7,22,0.9569609916677962
no_pooling,4,2,11,7,22,0.48906526324792315
no_pooling,5,2,11,7,22,0.8822358297304556
no_pooling,6,2,11,7,22,0.9342477407012639
no_pooling,7,2,11,7,22,0.9573777886327244
no_pooling,8,3,11,7,22,0.5064794451205691
no_pooling,9,3,11,7,22,0.891569987376952
no_pooling,10,3,11,7,22,0.9380034925562566
no_pooling,11,3,11,7,22,0.9525904881443954
no_pooling,12,4,11,7,22,0.48701679900134487
no_pooling,0,1,11,7,23,0.4915062873251429
no_pooling,1,1,11,7,23,0.8891215714844973
no_pooling,2,1,11,7,23,0.9342602472559327
no_pooling,3,1,11,7,23,0.9565180078019198
no_pooling,4,2,11,7,23,0.49424348740775004
no_pooling,5,2,11,7,23,0.8900962830487479
no_pooling,6,2,11,7,23,0.9344775747432741
no_pooling,7,2,11,7,23,0.9608186642890124
no_pooling,8,3,11,7,23,0.4972358737022493
no_pooling,9,3,11,7,23,0.8808683998093872
no_pooling,10,3,11,7,23,0.9388186370722787
no_pooling,11,3,11,7,23,0.9579106174080355
no_pooling,12,4,11,7,23,0.5040423132756171
no_pooling,0,1,11,7,24,0.5047332196425771
no_pooling,1,1,11,7,24,0.8949864176558066
no_pooling,2,1,11,7,24,0.9487957247832484
no_pooling,3,1,11,7,24,0.9536308026351255
no_pooling,4,2,11,7,24,0.5009015736568221
no_pooling,5,2,11,7,24,0.8894906971134532
no_pooling,6,2,11,7,24,0.9330120397005744
no_pooling,7,2,11,7,24,0.958895617099568
no_pooling,8,3,11,7,24,0.5032426334063693
no_pooling,9,3,11,7,24,0.8894521352394861
no_pooling,10,3,11,7,24,0.9383155039739938
no_pooling,11,3,11,7,24,0.9515066805154706
no_pooling,12,4,11,7,24,0.49337928714262574
no_pooling,0,1,11,7,25,0.5048605497823747
no_pooling,1,1,11,7,25,0.8953750625949334
no_pooling,2,1,11,7,25,0.9326111040295367
no_pooling,3,1,11,7,25,0.9517033211906476
no_pooling,4,2,11,7,25,0.4928378706198158
no_pooling,5,2,11,7,25,0.8948392663265473
no_pooling,6,2,11,7,25,0.9141217735810678
no_pooling,7,2,11,7,25,0.9497517366416279
no_pooling,8,3,11,7,25,0.504560762767651
no_pooling,9,3,11,7,25,0.8649421190457294
no_pooling,10,3,11,7,25,0.928161656380336
no_pooling,11,3,11,7,25,0.9518913897997627
no_pooling,12,4,11,7,25,0.4886050663800315
no_pooling,0,1,11,7,26,0.519016215340226
no_pooling,1,1,11,7,26,0.8796477979418621
no_pooling,2,1,11,7,26,0.9389525168875669
no_pooling,3,1,11,7,26,0.9535040515757794
no_pooling,4,2,11,7,26,0.49495358717257676
no_pooling,5,2,11,7,26,0.8999933195409651
no_pooling,6,2,11,7,26,0.9346191459234142
no_pooling,7,2,11,7,26,0.956031631057955
no_pooling,8,3,11,7,26,0.4947844442576404
no_pooling,9,3,11,7,26,0.897993035427157
no_pooling,10,3,11,7,26,0.9398233411806681
no_pooling,11,3,11,7,26,0.9536409477191048
no_pooling,12,4,11,7,26,0.49659202663058555
no_pooling,0,1,11,7,27,0.5091619778893017
no_pooling,1,1,11,7,27,0.8906647282124102
no_pooling,2,1,11,7,27,0.9336653733756378
no_pooling,3,1,11,7,27,0.9598499284028739
no_pooling,4,2,11,7,27,0.4977439661490536
no_pooling,5,2,11,7,27,0.8956302610284147
no_pooling,6,2,11,7,27,0.9461386659733252
no_pooling,7,2,11,7,27,0.9596745898222678
no_pooling,8,3,11,7,27,0.4910343083953051
no_pooling,9,3,11,7,27,0.8848213379275466
no_pooling,10,3,11,7,27,0.9353426312446103
no_pooling,11,3,11,7,27,0.9613292494057029
no_pooling,12,4,11,7,27,0.5131525229168564
no_pooling,0,1,11,7,28,0.4933730698926902
no_pooling,1,1,11,7,28,0.8838577682768636
no_pooling,2,1,11,7,28,0.9382030964131718
no_pooling,3,1,11,7,28,0.9594744661882664
no_pooling,4,2,11,7,28,0.5008216275281351
no_pooling,5,2,11,7,28,0.8692868381961074
no_pooling,6,2,11,7,28,0.9280960713337272
no_pooling,7,2,11,7,28,0.9519483723858607
no_pooling,8,3,11,7,28,0.49690773444940806
no_pooling,9,3,11,7,28,0.8991854923692205
no_pooling,10,3,11,7,28,0.9401792271786793
no_pooling,11,3,11,7,28,0.9575991425704184
no_pooling,12,4,11,7,28,0.5061718314019156
no_pooling,0,1,11,7,29,0.5033262602027456
no_pooling,1,1,11,7,29,0.8897496365675485
no_pooling,2,1,11,7,29,0.9413888209422686
no_pooling,3,1,11,7,29,0.9554039785520313
no_pooling,4,2,11,7,29,0.4960825869571165
no_pooling,5,2,11,7,29,0.8871698741485935
no_pooling,6,2,11,7,29,0.9383055942004712
no_pooling,7,2,11,7,29,0.9603307309993223
no_pooling,8,3,11,7,29,0.5148763031790795
no_pooling,9,3,11,7,29,0.8837450133473406
no_pooling,10,3,11,7,29,0.9403516140098154
no_pooling,11,3,11,7,29,0.955161165335339
no_pooling,12,4,11,7,29,0.5152449818138752
no_pooling,0,1,11,7,2,0.4926844378903287
no_pooling,1,1,11,7,2,0.8904519523652392
no_pooling,2,1,11,7,2,0.9441700039738572
no_pooling,3,1,11,7,2,0.9579860482978434
no_pooling,4,2,11,7,2,0.5013736090642952
no_pooling,5,2,11,7,2,0.8973372669401662
no_pooling,6,2,11,7,2,0.9357725000419376
no_pooling,7,2,11,7,2,0.9621047077294576
no_pooling,8,3,11,7,2,0.5102820121879766
no_pooling,9,3,11,7,2,0.8809819119098735
no_pooling,10,3,11,7,2,0.9388583710378634
no_pooling,11,3,11,7,2,0.9586606589821073
no_pooling,12,4,11,7,2,0.4978723965822687
no_pooling,0,1,11,7,30,0.4924847149914908
no_pooling,1,1,11,7,30,0.8781496769406336
no_pooling,2,1,11,7,30,0.9460942056965391
no_pooling,3,1,11,7,30,0.9536555717872721
no_pooling,4,2,11,7,30,0.5007041444269812
no_pooling,5,2,11,7,30,0.8971822829827155
no_pooling,6,2,11,7,30,0.929770090120763
no_pooling,7,2,11,7,30,0.955760283527912
no_pooling,8,3,11,7,30,0.49500980519862453
no_pooling,9,3,11,7,30,0.8960796665513778
no_pooling,10,3,11,7,30,0.9512391938011318
no_pooling,11,3,11,7,30,0.9567255744905042
no_pooling,12,4,11,7,30,0.5015156953811855
no_pooling,0,1,11,7,31,0.5119198241074326
no_pooling,1,1,11,7,31,0.8938298222408146
no_pooling,2,1,11,7,31,0.923348213923687
no_pooling,3,1,11,7,31,0.9466351773461021
no_pooling,4,2,11,7,31,0.5107832640381649
no_pooling,5,2,11,7,31,0.8918241140877743
no_pooling,6,2,11,7,31,0.9345853789760288
no_pooling,7,2,11,7,31,0.9548347972682916
no_pooling,8,3,11,7,31,0.49185618204788795
no_pooling,9,3,11,7,31,0.8890651281272924
no_pooling,10,3,11,7,31,0.9371216350083353
no_pooling,11,3,11,7,31,0.9567723736185363
no_pooling,12,4,11,7,31,0.5094116552857308
no_pooling,0,1,11,7,32,0.49958779370545153
no_pooling,1,1,11,7,32,0.8927081231321187
no_pooling,2,1,11,7,32,0.9386916617737165
no_pooling,3,1,11,7,32,0.9509863479609867
no_pooling,4,2,11,7,32,0.5146294162574963
no_pooling,5,2,11,7,32,0.8939768057151444
no_pooling,6,2,11,7,32,0.9349848632298517
no_pooling,7,2,11,7,32,0.9603066425120198
no_pooling,8,3,11,7,32,0.5224298367025225
no_pooling,9,3,11,7,32,0.8811628145577549
no_pooling,10,3,11,7,32,0.9373619538472067
no_pooling,11,3,11,7,32,0.9698638823355822
no_pooling,12,4,11,7,32,0.49746455508536125
no_pooling,0,1,11,7,33,0.5009450418658281
no_pooling,1,1,11,7,33,0.9090108958257854
no_pooling,2,1,11,7,33,0.9350449429770747
no_pooling,3,1,11,7,33,0.9557139947522642
no_pooling,4,2,11,7,33,0.512516070054308
no_pooling,5,2,11,7,33,0.894242956938052
no_pooling,6,2,11,7,33,0.9318558510019065
no_pooling,7,2,11,7,33,0.9558506406626947
no_pooling,8,3,11,7,33,0.49757740670617645
no_pooling,9,3,11,7,33,0.9019465577778957
no_pooling,10,3,11,7,33,0.9389553817383285
no_pooling,11,3,11,7,33,0.9482628567550885
no_pooling,12,4,11,7,33,0.5136119076336872
no_pooling,0,1,11,7,34,0.48993119980818395
no_pooling,1,1,11,7,34,0.8932423279467475
no_pooling,2,1,11,7,34,0.9398002908478688
no_pooling,3,1,11,7,34,0.9463381479447979
no_pooling,4,2,11,7,34,0.4835117152198736
no_pooling,5,2,11,7,34,0.8968018917988272
no_pooling,6,2,11,7,34,0.9273882183841569
no_pooling,7,2,11,7,34,0.9641440605355742
no_pooling,8,3,11,7,34,0.48981402973682675
no_pooling,9,3,11,7,34,0.8902353657260851
no_pooling,10,3,11,7,34,0.9364024429276699
no_pooling,11,3,11,7,34,0.9506011161244248
no_pooling,12,4,11,7,34,0.5065681161811023
no_pooling,0,1,11,7,35,0.49020785298086794
no_pooling,1,1,11,7,35,0.8929842521980514
no_pooling,2,1,11,7,35,0.9375240484491094
no_pooling,3,1,11,7,35,0.9575066545626381
no_pooling,4,2,11,7,35,0.5072502783150015
no_pooling,5,2,11,7,35,0.8963955637947462
no_pooling,6,2,11,7,35,0.9347716068084992
no_pooling,7,2,11,7,35,0.9637848928339813
no_pooling,8,3,11,7,35,0.49445276387893794
no_pooling,9,3,11,7,35,0.9034236228374136
no_pooling,10,3,11,7,35,0.9396967327172202
no_pooling,11,3,11,7,35,0.9623295320655976
no_pooling,12,4,11,7,35,0.5073999685376596
no_pooling,0,1,11,7,36,0.5014968450857431
no_pooling,1,1,11,7,36,0.8996176967395549
no_pooling,2,1,11,7,36,0.9485899567419025
no_pooling,3,1,11,7,36,0.9516239120548992
no_pooling,4,2,11,7,36,0.5124432333544691
