model,chainNum,alpha,costWeight,time,partnerID,prediction
hierarchical,3,11,7,5,2,-0.020672519514604932
hierarchical,3,11,7,6,2,-1.014688234792953
hierarchical,3,11,7,7,2,-7.042458551987032
hierarchical,3,11,7,8,2,-7.058909134859437
hierarchical,3,11,7,9,3,-0.630471237577911
hierarchical,3,11,7,10,3,-2.2755121937557576
hierarchical,3,11,7,11,3,-7.3101811602983275
hierarchical,3,11,7,12,3,-7.4358452102998776
hierarchical,3,11,7,14,4,-3.0618011971197028
hierarchical,40,11,7,1,1,-0.03510261049034472
hierarchical,40,11,7,2,1,-0.3298731665672001
hierarchical,40,11,7,3,1,-6.791421961749149
hierarchical,40,11,7,4,1,-7.2100577925744975
hierarchical,40,11,7,5,2,-0.1016219963201053
hierarchical,40,11,7,6,2,-10.49472660478262
hierarchical,40,11,7,7,2,-10.198065278720494
hierarchical,40,11,7,8,2,-10.1154856330267
hierarchical,40,11,7,9,3,-3.129531736720626
hierarchical,40,11,7,10,3,-10.742800604714025
hierarchical,40,11,7,11,3,-10.544653269265181
hierarchical,40,11,7,12,3,-10.527524940012064
hierarchical,40,11,7,14,4,-3.854806807756244
hierarchical,41,11,7,1,1,-0.19435931608126825
hierarchical,41,11,7,2,1,-11.474685323975223
hierarchical,41,11,7,3,1,-11.885602929120092
hierarchical,41,11,7,4,1,-11.28172229538105
hierarchical,41,11,7,5,2,-0.21377248269980242
hierarchical,41,11,7,6,2,-1.3433445514382
hierarchical,41,11,7,7,2,-7.007205458191306
hierarchical,41,11,7,8,2,-7.337784251941551
hierarchical,41,11,7,9,3,-1.9023979045187183
hierarchical,41,11,7,10,3,-3.2979171176576063
hierarchical,41,11,7,11,3,-7.176118387773824
hierarchical,41,11,7,12,3,-7.405748242830375
hierarchical,41,11,7,14,4,-4.295591269971929
hierarchical,42,11,7,1,1,-0.06437296256344986
hierarchical,42,11,7,2,1,-11.255372542762109
hierarchical,42,11,7,3,1,-11.38916694880988
hierarchical,42,11,7,4,1,-11.008082262214803
hierarchical,42,11,7,5,2,-1.3642859307268154
hierarchical,42,11,7,6,2,-11.368419022149713
hierarchical,42,11,7,7,2,-11.483158566987246
hierarchical,42,11,7,8,2,-11.26675258857503
hierarchical,42,11,7,9,3,-4.233556127824571
hierarchical,42,11,7,10,3,-11.333000598558609
hierarchical,42,11,7,11,3,-11.651286497964154
hierarchical,42,11,7,12,3,-10.965897891010746
hierarchical,42,11,7,14,4,-7.046673009652654
hierarchical,43,11,7,1,1,-0.13166613256070997
hierarchical,43,11,7,2,1,-0.25707068226445534
hierarchical,43,11,7,3,1,-1.7029902264893124
hierarchical,43,11,7,4,1,-6.641798068058941
hierarchical,43,11,7,5,2,-0.217750108946106
hierarchical,43,11,7,6,2,-1.2617381792853308
hierarchical,43,11,7,7,2,-2.442506071928154
hierarchical,43,11,7,8,2,-6.335049978824587
hierarchical,43,11,7,9,3,-0.1889227824999757
hierarchical,43,11,7,10,3,-2.353844408225113
hierarchical,43,11,7,11,3,-6.69552423245975
hierarchical,43,11,7,12,3,-7.228791431728446
hierarchical,43,11,7,14,4,-2.558640226722666
hierarchical,44,11,7,1,1,-0.06695944840737403
hierarchical,44,11,7,2,1,-0.3266400126449015
hierarchical,44,11,7,3,1,-1.0466134989355602
hierarchical,44,11,7,4,1,-2.7497814280812385
hierarchical,44,11,7,5,2,-0.00351612623706634
hierarchical,44,11,7,6,2,-0.8158623129411885
hierarchical,44,11,7,7,2,-7.06543649018251
hierarchical,44,11,7,8,2,-7.188146680010391
hierarchical,44,11,7,9,3,-0.6257141464616714
hierarchical,44,11,7,10,3,-2.609312389288372
hierarchical,44,11,7,11,3,-6.787806497121629
hierarchical,44,11,7,12,3,-7.224656451325663
hierarchical,44,11,7,14,4,-0.813564043188517
hierarchical,45,11,7,1,1,-0.28702821374837134
hierarchical,45,11,7,2,1,-0.3004650281970029
hierarchical,45,11,7,3,1,-1.0805848755839378
hierarchical,45,11,7,4,1,-2.6521267656425125
hierarchical,45,11,7,5,2,-0.004973262336409957
hierarchical,45,11,7,6,2,-0.803552698944948
hierarchical,45,11,7,7,2,-6.7078189051936485
hierarchical,45,11,7,8,2,-7.569852741674838
hierarchical,45,11,7,9,3,-0.2698797672075095
hierarchical,45,11,7,10,3,-2.128476114812033
hierarchical,45,11,7,11,3,-6.956455023416412
hierarchical,45,11,7,12,3,-7.107258539849255
hierarchical,45,11,7,14,4,-1.1620455886758203
hierarchical,46,11,7,1,1,-0.08907479189605991
hierarchical,46,11,7,2,1,-12.314042447497016
hierarchical,46,11,7,3,1,-11.356955735495283
hierarchical,46,11,7,4,1,-11.472460733629008
hierarchical,46,11,7,5,2,-0.22873849485240064
hierarchical,46,11,7,6,2,-1.767083532512853
hierarchical,46,11,7,7,2,-7.128410526634653
hierarchical,46,11,7,8,2,-7.371671810191359
hierarchical,46,11,7,9,3,-1.859820806697268
hierarchical,46,11,7,10,3,-3.1510559342818816
hierarchical,46,11,7,11,3,-6.905913156860251
hierarchical,46,11,7,12,3,-7.493891370883594
hierarchical,46,11,7,14,4,-3.524597327766628
hierarchical,47,11,7,1,1,-0.0521011464970656
hierarchical,47,11,7,2,1,-0.44386857992891393
hierarchical,47,11,7,3,1,-1.1191249308295816
hierarchical,47,11,7,4,1,-6.2236732058302096
hierarchical,47,11,7,5,2,-0.19836882249452245
hierarchical,47,11,7,6,2,-1.0339228941610121
hierarchical,47,11,7,7,2,-2.479740735853076
hierarchical,47,11,7,8,2,-6.483925726809364
hierarchical,47,11,7,9,3,-0.2570338587816039
hierarchical,47,11,7,10,3,-2.4616183387493233
hierarchical,47,11,7,11,3,-6.934891339273046
hierarchical,47,11,7,12,3,-7.255075034142271
hierarchical,47,11,7,14,4,-1.3266513981015677
hierarchical,48,11,7,1,1,-0.3769095244799985
hierarchical,48,11,7,2,1,-11.263866987823357
hierarchical,48,11,7,3,1,-11.669850148833392
hierarchical,48,11,7,4,1,-11.19044353777053
hierarchical,48,11,7,5,2,-1.4138160990749926
hierarchical,48,11,7,6,2,-1.0255521513567452
hierarchical,48,11,7,7,2,-2.361076625883509
hierarchical,48,11,7,8,2,-6.611193440669125
hierarchical,48,11,7,9,3,-2.0865528613338675
hierarchical,48,11,7,10,3,-10.500344510480257
hierarchical,48,11,7,11,3,-10.277138109399537
hierarchical,48,11,7,12,3,-10.173707946418473
hierarchical,48,11,7,14,4,-3.3795590178928627
hierarchical,4,11,7,1,1,-0.031185199859326274
hierarchical,4,11,7,2,1,-0.17832164891382268
hierarchical,4,11,7,3,1,-6.70484067416809
hierarchical,4,11,7,4,1,-7.548411377816246
hierarchical,4,11,7,5,2,-0.5254195272657897
hierarchical,4,11,7,6,2,-1.1044786878815707
hierarchical,4,11,7,7,2,-6.789935604390965
hierarchical,4,11,7,8,2,-7.454769548895207
hierarchical,4,11,7,9,3,-0.45695736580376695
hierarchical,4,11,7,10,3,-1.4610397246616564
hierarchical,4,11,7,11,3,-6.697228905793058
hierarchical,4,11,7,12,3,-7.266781593128556
hierarchical,4,11,7,14,4,-2.5085131250787818
hierarchical,5,11,7,1,1,-0.06061750794351186
hierarchical,5,11,7,2,1,-0.2943907796513015
hierarchical,5,11,7,3,1,-0.8693693998267342
hierarchical,5,11,7,4,1,-6.2829761145250655
hierarchical,5,11,7,5,2,-0.018317305492949743
hierarchical,5,11,7,6,2,-0.9779413145474827
hierarchical,5,11,7,7,2,-6.618459941831076
hierarchical,5,11,7,8,2,-7.288455166512142
hierarchical,5,11,7,9,3,-0.7677949158265065
hierarchical,5,11,7,10,3,-1.9774819805943693
hierarchical,5,11,7,11,3,-6.805734774002444
hierarchical,5,11,7,12,3,-7.573373429501252
hierarchical,5,11,7,14,4,-1.836600090670899
hierarchical,6,11,7,1,1,-0.12818177336218645
hierarchical,6,11,7,2,1,-0.19717905721088513
hierarchical,6,11,7,3,1,-6.909750707895874
hierarchical,6,11,7,4,1,-7.260169678580747
hierarchical,6,11,7,5,2,-0.04650350623133194
hierarchical,6,11,7,6,2,-2.0039407361485746
hierarchical,6,11,7,7,2,-7.005873712966933
hierarchical,6,11,7,8,2,-7.408559663939101
hierarchical,6,11,7,9,3,-0.9474042949049278
hierarchical,6,11,7,10,3,-9.629115058753982
hierarchical,6,11,7,11,3,-9.512745958909786
hierarchical,6,11,7,12,3,-10.206753894000832
hierarchical,6,11,7,14,4,-2.4568707913363106
hierarchical,7,11,7,1,1,-0.08601623498477544
hierarchical,7,11,7,2,1,-0.42966070199469897
hierarchical,7,11,7,3,1,-1.4802138939516674
hierarchical,7,11,7,4,1,-6.46302670868624
hierarchical,7,11,7,5,2,-0.035230948248184304
hierarchical,7,11,7,6,2,-10.277583662983098
hierarchical,7,11,7,7,2,-10.382442239868732
hierarchical,7,11,7,8,2,-10.666423796127367
hierarchical,7,11,7,9,3,-2.1770717743667087
hierarchical,7,11,7,10,3,-10.08501447315795
hierarchical,7,11,7,11,3,-10.617787015577031
hierarchical,7,11,7,12,3,-10.1555084953439
hierarchical,7,11,7,14,4,-3.5048562276734962
hierarchical,8,11,7,1,1,-0.13296614502707269
hierarchical,8,11,7,2,1,-0.4362270191320867
hierarchical,8,11,7,3,1,-1.5074817770421503
hierarchical,8,11,7,4,1,-1.7470380425364542
hierarchical,8,11,7,5,2,-0.006936989852974355
hierarchical,8,11,7,6,2,-0.8460400569886704
hierarchical,8,11,7,7,2,-6.425830673651961
hierarchical,8,11,7,8,2,-7.131326908028081
hierarchical,8,11,7,9,3,-0.9901557781510207
hierarchical,8,11,7,10,3,-9.240136848463196
hierarchical,8,11,7,11,3,-9.513892170758151
hierarchical,8,11,7,12,3,-9.571094806746338
hierarchical,8,11,7,14,4,-1.954132295812169
hierarchical,9,11,7,1,1,-0.05398182340768543
hierarchical,9,11,7,2,1,-0.6142344858809174
hierarchical,9,11,7,3,1,-6.52677648118406
hierarchical,9,11,7,4,1,-7.608566557700685
hierarchical,9,11,7,5,2,-0.7081714182335901
hierarchical,9,11,7,6,2,-11.008150109251089
hierarchical,9,11,7,7,2,-11.06847382369857
hierarchical,9,11,7,8,2,-10.244103316940794
hierarchical,9,11,7,9,3,-2.7174901389967623
hierarchical,9,11,7,10,3,-2.7466370893187335
hierarchical,9,11,7,11,3,-7.225792766098826
hierarchical,9,11,7,12,3,-7.469673658382689
hierarchical,9,11,7,14,4,-2.839294495165113
no_pooling,0,11,7,1,1,-0.039339177252287486
no_pooling,0,11,7,2,1,-0.2939123546980298
no_pooling,0,11,7,3,1,-7.023597059307271
no_pooling,0,11,7,4,1,-7.304946504747361
no_pooling,0,11,7,5,2,-0.004616471863904768
no_pooling,0,11,7,6,2,-0.18715995372269148
no_pooling,0,11,7,7,2,-1.182929222157348
no_pooling,0,11,7,8,2,-1.7822779799211657
no_pooling,0,11,7,9,3,-0.004339028375262867
no_pooling,0,11,7,10,3,-0.18506416708614995
no_pooling,0,11,7,11,3,-1.0881021345913953
no_pooling,0,11,7,12,3,-2.646794322032356
no_pooling,0,11,7,14,4,-0.005101085493443224
no_pooling,10,11,7,1,1,-0.0497339507886777
no_pooling,10,11,7,2,1,-0.4526119050110929
no_pooling,10,11,7,3,1,-0.9631182011312661
no_pooling,10,11,7,4,1,-2.115523050596403
no_pooling,10,11,7,5,2,-0.002830349676706627
no_pooling,10,11,7,6,2,-0.24823975974227608
no_pooling,10,11,7,7,2,-1.1480747533246571
no_pooling,10,11,7,8,2,-2.102025940505649
no_pooling,10,11,7,9,3,-0.0034655220743289006
no_pooling,10,11,7,10,3,-0.1664130313227937
no_pooling,10,11,7,11,3,-1.4361549409842453
no_pooling,10,11,7,12,3,-6.464253562499632
no_pooling,10,11,7,14,4,-0.003423483664377562
no_pooling,11,11,7,1,1,-0.07864277150686771
no_pooling,11,11,7,2,1,-11.993726683981498
no_pooling,11,11,7,3,1,-11.940791238151776
no_pooling,11,11,7,4,1,-11.816620783649403
no_pooling,11,11,7,5,2,-0.008133246748244057
no_pooling,11,11,7,6,2,-0.19069171480491678
no_pooling,11,11,7,7,2,-1.182398754149052
no_pooling,11,11,7,8,2,-6.376084479269219
no_pooling,11,11,7,9,3,-0.0018104618299403798
no_pooling,11,11,7,10,3,-0.17334519411912905
no_pooling,11,11,7,11,3,-7.030854826245195
no_pooling,11,11,7,12,3,-7.6326852889431605
no_pooling,11,11,7,14,4,-0.0039164780557357426
no_pooling,12,11,7,1,1,-0.23469522305055793
no_pooling,12,11,7,2,1,-0.36695294204056245
no_pooling,12,11,7,3,1,-1.1610309053121737
no_pooling,12,11,7,4,1,-6.384916027171569
no_pooling,12,11,7,5,2,-0.012981476189516178
no_pooling,12,11,7,6,2,-0.4698799097700607
no_pooling,12,11,7,7,2,-1.1791851813013494
no_pooling,12,11,7,8,2,-6.4986201059082855
no_pooling,12,11,7,9,3,-0.005603515148933941
no_pooling,12,11,7,10,3,-0.37344527688788176
no_pooling,12,11,7,11,3,-1.360244062956028
no_pooling,12,11,7,12,3,-6.053444295852643
no_pooling,12,11,7,14,4,-0.0026843537927733092
no_pooling,13,11,7,1,1,-0.049620794951042727
no_pooling,13,11,7,2,1,-0.1839509084439364
no_pooling,13,11,7,3,1,-1.1092150039067545
no_pooling,13,11,7,4,1,-6.4832425906756885
no_pooling,13,11,7,5,2,-0.010140524301348822
no_pooling,13,11,7,6,2,-0.2461794750971009
no_pooling,13,11,7,7,2,-6.995859667164249
no_pooling,13,11,7,8,2,-6.497450025295348
no_pooling,13,11,7,9,3,-0.00262915432372771
no_pooling,13,11,7,10,3,-0.3279158308225725
no_pooling,13,11,7,11,3,-6.982076522203375
no_pooling,13,11,7,12,3,-7.2648706949172075
no_pooling,13,11,7,14,4,-0.005523212269274389
no_pooling,14,11,7,1,1,-0.15138794398532338
no_pooling,14,11,7,2,1,-11.351616950678737
no_pooling,14,11,7,3,1,-12.251760766785688
no_pooling,14,11,7,4,1,-11.443267296732026
no_pooling,14,11,7,5,2,-0.021367627767183716
no_pooling,14,11,7,6,2,-0.2279352867386849
no_pooling,14,11,7,7,2,-0.8478999388731979
no_pooling,14,11,7,8,2,-1.6901754244910716
no_pooling,14,11,7,9,3,-0.0011584151326361558
no_pooling,14,11,7,10,3,-0.4726887444114033
no_pooling,14,11,7,11,3,-0.7085558513431884
no_pooling,14,11,7,12,3,-6.266541203386211
no_pooling,14,11,7,14,4,-0.007982411826574727
no_pooling,15,11,7,1,1,-0.17689155957207003
no_pooling,15,11,7,2,1,-0.24816651771827128
no_pooling,15,11,7,3,1,-1.1547792183023304
no_pooling,15,11,7,4,1,-6.4158577062696605
no_pooling,15,11,7,5,2,-0.002947040132255578
no_pooling,15,11,7,6,2,-0.3371710869689473
no_pooling,15,11,7,7,2,-1.3549063293133232
no_pooling,15,11,7,8,2,-2.077658935433904
no_pooling,15,11,7,9,3,-0.010604234837792588
no_pooling,15,11,7,10,3,-0.20171732676699966
no_pooling,15,11,7,11,3,-6.755909797856477
no_pooling,15,11,7,12,3,-7.490769081264922
no_pooling,15,11,7,14,4,-0.006842833976819006
no_pooling,16,11,7,1,1,-0.09745268370016538
no_pooling,16,11,7,2,1,-0.2127744219087013
no_pooling,16,11,7,3,1,-1.1500162978815922
no_pooling,16,11,7,4,1,-6.3685633907675525
no_pooling,16,11,7,5,2,-0.003155715793262388
no_pooling,16,11,7,6,2,-0.12789374859801955
no_pooling,16,11,7,7,2,-0.9522703924234824
no_pooling,16,11,7,8,2,-6.291117623093994
no_pooling,16,11,7,9,3,-0.01198492054404461
no_pooling,16,11,7,10,3,-0.44057474617846276
no_pooling,16,11,7,11,3,-0.8362866984615742
no_pooling,16,11,7,12,3,-6.475768453738991
no_pooling,16,11,7,14,4,-0.006937103129445263
no_pooling,17,11,7,1,1,-0.05674898121636564
no_pooling,17,11,7,2,1,-0.18350383161288872
no_pooling,17,11,7,3,1,-0.846036784812462
no_pooling,17,11,7,4,1,-6.519895797196726
no_pooling,17,11,7,5,2,-0.00284557560428312
no_pooling,17,11,7,6,2,-0.30991244627445974
no_pooling,17,11,7,7,2,-0.9032293954795634
no_pooling,17,11,7,8,2,-6.079113932092251
no_pooling,17,11,7,9,3,-0.006547879713963311
no_pooling,17,11,7,10,3,-0.43810093713538484
no_pooling,17,11,7,11,3,-1.379920021084935
no_pooling,17,11,7,12,3,-6.420483580026655
no_pooling,17,11,7,14,4,-0.0019091612514543865
no_pooling,18,11,7,1,1,-0.0714769868534155
no_pooling,18,11,7,2,1,-0.2543845959991665
no_pooling,18,11,7,3,1,-1.3247275998777592
no_pooling,18,11,7,4,1,-6.621009559179315
no_pooling,18,11,7,5,2,-0.00257335555830453
no_pooling,18,11,7,6,2,-0.3443931975412688
no_pooling,18,11,7,7,2,-1.441075423179484
no_pooling,18,11,7,8,2,-6.029734617624016
no_pooling,18,11,7,9,3,-0.0022148987835564843
no_pooling,18,11,7,10,3,-0.29242840529104086
no_pooling,18,11,7,11,3,-0.9028306425607795
no_pooling,18,11,7,12,3,-1.72961402583209
no_pooling,18,11,7,14,4,-0.003522245365019134
no_pooling,19,11,7,1,1,-0.06935371377816327
no_pooling,19,11,7,2,1,-11.248418223944052
no_pooling,19,11,7,3,1,-12.260677140102821
no_pooling,19,11,7,4,1,-11.864984856713557
no_pooling,19,11,7,5,2,-0.0017498175668251084
no_pooling,19,11,7,6,2,-0.2157431553077522
no_pooling,19,11,7,7,2,-1.0941444327309036
no_pooling,19,11,7,8,2,-6.231663327091194
no_pooling,19,11,7,9,3,-0.0026468496211862337
no_pooling,19,11,7,10,3,-0.3561208695124805
no_pooling,19,11,7,11,3,-6.844650847758267
no_pooling,19,11,7,12,3,-7.243085206511007
no_pooling,19,11,7,14,4,-0.0038789740473036296
no_pooling,1,11,7,1,1,-0.27594892944651056
no_pooling,1,11,7,2,1,-0.20668127315142473
no_pooling,1,11,7,3,1,-1.166127200067006
no_pooling,1,11,7,4,1,-6.32574022595102
no_pooling,1,11,7,5,2,-0.00529575888787547
no_pooling,1,11,7,6,2,-0.3724286157456227
no_pooling,1,11,7,7,2,-1.5810965309018172
no_pooling,1,11,7,8,2,-6.372949682633811
no_pooling,1,11,7,9,3,-0.012022916592783905
no_pooling,1,11,7,10,3,-0.39018975810441253
no_pooling,1,11,7,11,3,-0.9829207396461398
no_pooling,1,11,7,12,3,-1.467433576295111
no_pooling,1,11,7,14,4,-0.002451535982643682
no_pooling,20,11,7,1,1,-0.0779909778320552
no_pooling,20,11,7,2,1,-0.18350750393149087
no_pooling,20,11,7,3,1,-6.979059857163445
no_pooling,20,11,7,4,1,-7.67230472815223
no_pooling,20,11,7,5,2,-0.006612777508031891
no_pooling,20,11,7,6,2,-0.19006595134596083
no_pooling,20,11,7,7,2,-1.5457859017839652
no_pooling,20,11,7,8,2,-6.6136463131844785
no_pooling,20,11,7,9,3,-0.004507473997968138
no_pooling,20,11,7,10,3,-0.3028237693770067
no_pooling,20,11,7,11,3,-6.5593128952157524
no_pooling,20,11,7,12,3,-7.3476532411633855
no_pooling,20,11,7,14,4,-0.004484312099975813
no_pooling,21,11,7,1,1,-0.1821186223459712
no_pooling,21,11,7,2,1,-0.42405473667765037
no_pooling,21,11,7,3,1,-0.8061810062055734
no_pooling,21,11,7,4,1,-1.9223790709540511
no_pooling,21,11,7,5,2,-0.005840428086507613
no_pooling,21,11,7,6,2,-0.260645141261282
no_pooling,21,11,7,7,2,-1.5781179011204287
no_pooling,21,11,7,8,2,-1.8818907227501178
no_pooling,21,11,7,9,3,-0.0019819286918192538
no_pooling,21,11,7,10,3,-0.19051706119648415
no_pooling,21,11,7,11,3,-1.3014156483001464
no_pooling,21,11,7,12,3,-1.989813318355095
no_pooling,21,11,7,14,4,-0.003005434002098191
no_pooling,22,11,7,1,1,-0.047305412608434225
no_pooling,22,11,7,2,1,-0.0984624048516452
no_pooling,22,11,7,3,1,-0.6894409608377323
no_pooling,22,11,7,4,1,-1.756694657855915
no_pooling,22,11,7,5,2,-0.007675281888765413
no_pooling,22,11,7,6,2,-0.23197605217026412
no_pooling,22,11,7,7,2,-1.3476027363860104
no_pooling,22,11,7,8,2,-1.9356438787172685
no_pooling,22,11,7,9,3,-0.002980338977920444
no_pooling,22,11,7,10,3,-0.18981628954041693
no_pooling,22,11,7,11,3,-0.953401537493864
no_pooling,22,11,7,12,3,-6.487747049029698
no_pooling,22,11,7,14,4,-0.007376542971520985
no_pooling,23,11,7,1,1,-0.06672133400158493
no_pooling,23,11,7,2,1,-0.24530615872935266
no_pooling,23,11,7,3,1,-1.2170275344962567
no_pooling,23,11,7,4,1,-6.260320408094831
no_pooling,23,11,7,5,2,-0.0026910260692644523
no_pooling,23,11,7,6,2,-0.257168591112084
no_pooling,23,11,7,7,2,-0.6759610466871244
no_pooling,23,11,7,8,2,-1.5584634546490843
no_pooling,23,11,7,9,3,-0.0029574142542399713
no_pooling,23,11,7,10,3,-0.4054600407305139
no_pooling,23,11,7,11,3,-1.41310978081035
no_pooling,23,11,7,12,3,-2.8708645940319037
no_pooling,23,11,7,14,4,-0.016283448674101912
no_pooling,24,11,7,1,1,-0.08672517817759494
no_pooling,24,11,7,2,1,-0.3650018583387117
no_pooling,24,11,7,3,1,-0.9497458798173143
no_pooling,24,11,7,4,1,-1.8566079353178413
no_pooling,24,11,7,5,2,-0.001421222702333593
no_pooling,24,11,7,6,2,-0.3531790860442214
no_pooling,24,11,7,7,2,-1.4192820434851328
no_pooling,24,11,7,8,2,-6.353677003288183
no_pooling,24,11,7,9,3,-0.00645746326293308
no_pooling,24,11,7,10,3,-0.24192627019975171
no_pooling,24,11,7,11,3,-1.32906395865726
no_pooling,24,11,7,12,3,-6.356774281291424
no_pooling,24,11,7,14,4,-0.002879907072589444
no_pooling,25,11,7,1,1,-0.09600300731957033
no_pooling,25,11,7,2,1,-0.2842381162282592
no_pooling,25,11,7,3,1,-1.1475906047482205
no_pooling,25,11,7,4,1,-6.498965688740473
no_pooling,25,11,7,5,2,-0.001784662622370054
no_pooling,25,11,7,6,2,-0.19037726916154094
no_pooling,25,11,7,7,2,-0.9612779413759683
no_pooling,25,11,7,8,2,-6.133098385707917
no_pooling,25,11,7,9,3,-0.0023969432146629345
no_pooling,25,11,7,10,3,-0.13048559476394664
no_pooling,25,11,7,11,3,-0.9702934065063005
no_pooling,25,11,7,12,3,-6.630385028574581
no_pooling,25,11,7,14,4,-0.010160708064262284
no_pooling,26,11,7,1,1,-0.041536417280337114
no_pooling,26,11,7,2,1,-0.081160481082513
no_pooling,26,11,7,3,1,-0.7358089612881287
no_pooling,26,11,7,4,1,-2.1090985901972026
no_pooling,26,11,7,5,2,-0.0029020313729830045
no_pooling,26,11,7,6,2,-0.2253639408739758
no_pooling,26,11,7,7,2,-1.6922867239236672
no_pooling,26,11,7,8,2,-1.273104407764441
no_pooling,26,11,7,9,3,-0.006690727422828403
no_pooling,26,11,7,10,3,-0.28130881911625494
no_pooling,26,11,7,11,3,-1.3688276536564103
no_pooling,26,11,7,12,3,-6.233781123534625
no_pooling,26,11,7,14,4,-0.0035073438462944633
no_pooling,27,11,7,1,1,-0.14359959501681271
no_pooling,27,11,7,2,1,-0.33320045776540397
no_pooling,27,11,7,3,1,-1.222990245990701
no_pooling,27,11,7,4,1,-6.4828875202108796
no_pooling,27,11,7,5,2,-0.007660711048522807
no_pooling,27,11,7,6,2,-0.24729777250747287
no_pooling,27,11,7,7,2,-6.956548221714577
no_pooling,27,11,7,8,2,-7.379766549808247
no_pooling,27,11,7,9,3,-0.006735254350772404
no_pooling,27,11,7,10,3,-0.10513508599223442
no_pooling,27,11,7,11,3,-1.0233321847875028
no_pooling,27,11,7,12,3,-2.326378836918714
no_pooling,27,11,7,14,4,-0.0029192990395686355
no_pooling,28,11,7,1,1,-0.12833833668568317
no_pooling,28,11,7,2,1,-0.188051441796901
no_pooling,28,11,7,3,1,-0.9861486406867357
no_pooling,28,11,7,4,1,-6.29937677870582
no_pooling,28,11,7,5,2,-0.0026469998319312727
no_pooling,28,11,7,6,2,-0.23876589089540443
no_pooling,28,11,7,7,2,-1.0120122558739482
no_pooling,28,11,7,8,2,-6.353547277219457
no_pooling,28,11,7,9,3,-0.01980343031194574
no_pooling,28,11,7,10,3,-0.28978629574203296
no_pooling,28,11,7,11,3,-1.1310930048142254
no_pooling,28,11,7,12,3,-6.499171042087786
no_pooling,28,11,7,14,4,-0.003316394641387743
no_pooling,29,11,7,1,1,-0.11366323579573027
no_pooling,29,11,7,2,1,-0.25420697235103157
no_pooling,29,11,7,3,1,-0.8451573955897692
no_pooling,29,11,7,4,1,-1.3755499065917522
no_pooling,29,11,7,5,2,-0.004621343825419895
no_pooling,29,11,7,6,2,-0.2040133528235691
no_pooling,29,11,7,7,2,-6.511036098660289
no_pooling,29,11,7,8,2,-7.43913610460166
no_pooling,29,11,7,9,3,-0.00778333543581764
no_pooling,29,11,7,10,3,-0.12296511526045951
no_pooling,29,11,7,11,3,-1.08985598076816
no_pooling,29,11,7,12,3,-1.934952980001068
no_pooling,29,11,7,14,4,-0.005352925825285277
no_pooling,2,11,7,1,1,-0.06092626156707585
no_pooling,2,11,7,2,1,-0.14729618887323065
no_pooling,2,11,7,3,1,-1.2904268292619039
no_pooling,2,11,7,4,1,-6.6877847742769525
no_pooling,2,11,7,5,2,-0.0076328576088186785
no_pooling,2,11,7,6,2,-0.14263856998401545
no_pooling,2,11,7,7,2,-1.4220017434606387
no_pooling,2,11,7,8,2,-6.164507779958834
no_pooling,2,11,7,9,3,-0.0026101816769141025
no_pooling,2,11,7,10,3,-0.1764750880015918
no_pooling,2,11,7,11,3,-1.1346718411155903
no_pooling,2,11,7,12,3,-2.1269980395421864
no_pooling,2,11,7,14,4,-0.003840552737244759
no_pooling,30,11,7,1,1,-0.31895872051000385
no_pooling,30,11,7,2,1,-11.83928431139677
no_pooling,30,11,7,3,1,-11.78768181246642
no_pooling,30,11,7,4,1,-11.962325061037138
no_pooling,30,11,7,5,2,-0.013507049643401034
no_pooling,30,11,7,6,2,-0.2612672949470679
no_pooling,30,11,7,7,2,-1.0487183493227195
no_pooling,30,11,7,8,2,-6.226675688737252
no_pooling,30,11,7,9,3,-0.007037904552959245
no_pooling,30,11,7,10,3,-0.1602747528704214
no_pooling,30,11,7,11,3,-1.4095191256988802
no_pooling,30,11,7,12,3,-6.672179718947101
no_pooling,30,11,7,14,4,-0.021114094391570894
no_pooling,31,11,7,1,1,-0.049156530807209796
no_pooling,31,11,7,2,1,-0.20775230231983255
no_pooling,31,11,7,3,1,-1.0312952358159144
no_pooling,31,11,7,4,1,-1.7613868355237532
no_pooling,31,11,7,5,2,-0.002840944097748333
no_pooling,31,11,7,6,2,-0.21797372879264298
no_pooling,31,11,7,7,2,-0.9718164123887405
no_pooling,31,11,7,8,2,-6.453445313041756
no_pooling,31,11,7,9,3,-0.007812605226661067
no_pooling,31,11,7,10,3,-0.13818863949638785
no_pooling,31,11,7,11,3,-0.7972954996028677
no_pooling,31,11,7,12,3,-6.205569865729004
no_pooling,31,11,7,14,4,-0.0029168704974224147
no_pooling,32,11,7,1,1,-0.09821342993397404
no_pooling,32,11,7,2,1,-0.3207909690223298
no_pooling,32,11,7,3,1,-6.686273979734341
no_pooling,32,11,7,4,1,-7.2393743251640545
no_pooling,32,11,7,5,2,-0.0028342746412306987
no_pooling,32,11,7,6,2,-0.26030940262678465
no_pooling,32,11,7,7,2,-1.7822210541607737
no_pooling,32,11,7,8,2,-6.376721603998895
no_pooling,32,11,7,9,3,-0.0022097532753519605
no_pooling,32,11,7,10,3,-0.23073333602945206
no_pooling,32,11,7,11,3,-1.088614672160503
no_pooling,32,11,7,12,3,-6.112038590237914
no_pooling,32,11,7,14,4,-0.002658591583127706
no_pooling,33,11,7,1,1,-0.040098128040661256
no_pooling,33,11,7,2,1,-0.20141729002854436
