alpha,costWeight,priorSigma,time,speakerID,listenerID,partnerID,utt,longUttScore,object,object1Score
11,7,1,9,2,3,3,word2,-15.208111834555831,object1,-0.0700899146877069
11,7,1,10,3,2,3,word1,-4.566332100972133,object2,-0.43477123709176196
11,7,1,11,2,3,3,word2,-71.80772209195622,object1,-0.07318096882680063
11,7,1,12,3,2,3,word2,-11.058847177793732,object1,-0.01903242608287094
11,7,1,1,1,2,1,word1_word2,-0.03085259325275301,object1,-0.20838481836938505
11,7,1,2,2,1,1,word1_word2,-2.408097782522013,object1,-0.2525243412191051
11,7,1,3,1,2,1,word1_word2,-0.003070608219012125,object1,-0.043124790787161714
11,7,1,4,2,1,1,word1,-5.924516059699339,object1,-0.3540494395837325
11,7,1,1,3,4,1,word1_word2,-0.0019409378586486637,object2,-0.23539943363236387
11,7,1,2,4,3,1,word1_word2,-0.002782586437653831,object1,-0.24303840007749095
11,7,1,3,3,4,1,word1_word2,-0.001162359013477525,object1,-0.23609909939190968
11,7,1,4,4,3,1,word1_word2,-0.00225649254154086,object1,-0.2459779705854648
11,7,1,5,1,3,2,word1_word2,-0.003093237797500522,object1,-0.02198799470917515
11,7,1,6,3,1,2,word1,-2.7716850680109992,object2,-0.3612920799910426
11,7,1,7,1,3,2,word1_word2,-0.0017271667463702076,object1,-0.021131538664583834
11,7,1,8,3,1,2,word1,-2.6669005180236667,object1,-0.3611279486378679
11,7,1,5,2,4,2,word1_word2,-0.07944078810076853,object2,-0.24962295961738187
11,7,1,6,4,2,2,word3_word4,-138.86241310709667,object1,-1.1991795646130825
11,7,1,7,2,4,2,word1_word2,-0.012076508431626021,object2,-2.1948325714194574
11,7,1,8,4,2,2,word4,-211.84813053531744,object1,-0.8974871002484577
11,7,1,9,1,4,3,word2,-10.172173067283623,object1,-0.003120752733155777
11,7,1,10,4,1,3,word2,-14.103985428504032,object2,-0.242831275072504
11,7,1,11,1,4,3,word2,-10.709565015067152,object1,-0.0030872256266668207
11,7,1,12,4,1,3,word2,-14.082982377312723,object1,-0.24350453557115598
11,7,1,9,2,3,3,word1_word2,-0.03830761178115691,object1,-0.020651440475523718
11,7,1,10,3,2,3,word2,-6.727170042140331,object1,-0.09014523127871618
11,7,1,11,2,3,3,word2,-6.758486394467608,object1,-0.06546734752148241
11,7,1,12,3,2,3,word2,-6.6199243617061185,object1,-0.015661047181857374
11,7,1,1,1,2,1,word1,-0.06172441237569975,object1,-0.3477610996187453
11,7,1,2,2,1,1,word1,-12.521032194456389,object1,-0.31514740902372546
11,7,1,3,1,2,1,word1_word2,-0.6464539030041648,object1,-0.10487713796491968
11,7,1,4,2,1,1,word1,-7.016534190642496,object2,-0.27846575292748005
11,7,1,1,3,4,1,word1_word2,-0.48061938080743627,object1,-0.23898640093059648
11,7,1,2,4,3,1,word1_word2,-0.25091713620408745,object2,-0.23345898685195854
11,7,1,3,3,4,1,word1_word2,-0.3643616398829543,object1,-0.2416451295266975
11,7,1,4,4,3,1,word1_word2,-0.27527461283275656,object1,-0.23386358680535446
11,7,1,5,1,3,2,word1_word2,-0.02639649936473639,object1,-0.02821881580494776
11,7,1,6,3,1,2,word1,-7.145409772131941,object1,-0.3434988353805482
11,7,1,7,1,3,2,word1_word2,-0.018749380124717184,object1,-0.029339047905271802
11,7,1,8,3,1,2,word1,-7.067371572393219,object1,-0.3380590047201149
11,7,1,5,2,4,2,word1_word2,-0.057579886299855304,object1,-0.2938720662724738
11,7,1,6,4,2,2,word1,-2.3972419079851157,object1,-0.369237353115821
11,7,1,7,2,4,2,word1_word2,-0.0052399439047760565,object1,-0.03338583881430319
11,7,1,8,4,2,2,word1,-6.6839983851792795,object1,-0.3237627195464101
11,7,1,9,1,4,3,word1_word2,-2.717931387588081,object1,-0.33265910309783
11,7,1,10,4,1,3,word1,-14.509239835496654,object2,-0.29626955601005356
11,7,1,11,1,4,3,word1,-3.1254382163499916,object1,-0.006391835543141285
11,7,1,12,4,1,3,word1,-14.485483372280672,object2,-0.2988478711312615
11,7,1,9,2,3,3,word1_word2,-0.05657495869478172,object1,-0.002441243146736552
11,7,1,10,3,2,3,word1,-7.2474906006394635,object1,-0.11439954925159061
11,7,1,11,2,3,3,word1,-6.81978924172879,object1,-0.003741727585068717
11,7,1,12,3,2,3,word1,-7.154605127851586,object1,-0.014233036305617935
11,7,1,1,1,2,1,word1_word2,-0.12231187518263195,object1,-0.21876653955224895
11,7,1,2,2,1,1,word1,-2.114117177873853,object1,-0.3424642365570508
11,7,1,3,1,2,1,word1_word2,-0.04381726893303293,object2,-0.0449843758094153
11,7,1,4,2,1,1,word1,-15.523500128542794,object1,-0.4395410274936282
11,7,1,1,3,4,1,word1_word2,-0.021138944999279385,object1,-0.36617444115661396
11,7,1,2,4,3,1,word1,-0.15558432703039668,object1,-0.4416585019447857
11,7,1,3,3,4,1,word1_word2,-0.015382184042522366,object2,-0.3685997601013915
11,7,1,4,4,3,1,word1_word2,-0.31715049721179156,object1,-0.38689935716618
11,7,1,5,1,3,2,word1,-4.066478969756389,object1,-0.020022161972827336
11,7,1,6,3,1,2,word1,-22.428346616246813,object1,-0.3607018727432243
11,7,1,7,1,3,2,word1,-4.4963407012547805,object1,-0.02087234158114962
11,7,1,8,3,1,2,word1,-22.459384619661535,object1,-0.3606526379248927
11,7,1,5,2,4,2,word1,-4.451325239963161,object1,-0.34082511334615373
11,7,1,6,4,2,2,word1,-15.482558492213434,object1,-0.31256673522993644
11,7,1,7,2,4,2,word1,-7.906652522274065,object1,-0.023588246242990513
11,7,1,8,4,2,2,word1,-14.285195645857526,object1,-0.27394681106576435
11,7,1,9,1,4,3,word1,-6.920895800175945,object1,-0.0096004001243064
11,7,1,10,4,1,3,word1,-17.05870410069513,object1,-0.27428343219227347
11,7,1,11,1,4,3,word1,-7.297603495970173,object1,-0.010005262690590048
11,7,1,12,4,1,3,word1,-16.973406916879867,object1,-0.271597516755905
11,7,1,9,2,3,3,word1,-4.455473305964453,object1,-0.004137831224720212
11,7,1,10,3,2,3,word1,-13.048864380135857,object1,-0.034103119174331335
11,7,1,11,2,3,3,word1,-12.929383476570376,object1,-0.003540860628733704
11,7,1,12,3,2,3,word1,-13.447145507547313,object1,-0.013036579999633955
11,7,1,1,1,2,1,word1_word2,-0.13143900642006306,object1,-0.21697328265573035
11,7,1,2,2,1,1,word1,-2.6239165702798797,object1,-0.360251638753376
11,7,1,3,1,2,1,word1_word2,-0.034177134676802653,object1,-0.04554817670105046
11,7,1,4,2,1,1,word1,-6.636544065512497,object1,-0.31023679283019656
11,7,1,1,3,4,1,word1_word2,-0.008329569224407774,object1,-0.22808902618576615
11,7,1,2,4,3,1,word1_word2,-0.13507981694100477,object1,-0.237152666082557
11,7,1,3,3,4,1,word1_word2,-0.010697632210124692,object1,-0.2291158031717852
11,7,1,4,4,3,1,word1_word2,-0.18044166837334435,object1,-0.2373626765449548
11,7,1,5,1,3,2,word1_word2,-0.049672959399369936,object1,-0.02340146924596303
11,7,1,6,3,1,2,word1,-6.576133015153574,object1,-0.3255591612764362
11,7,1,7,1,3,2,word1_word2,-0.03580378947290091,object1,-0.02484958941558837
11,7,1,8,3,1,2,word1,-6.578156531529778,object2,-0.3242307868777444
11,7,1,5,2,4,2,word1,-0.10351578993486038,object2,-0.3113764751779107
11,7,1,6,4,2,2,word2,-63.20371366795634,object2,-0.42162046708069445
11,7,1,7,2,4,2,word1,-1.0818569697232336,object2,-2.117491157726227
11,7,1,8,4,2,2,word3_word4,-218.8187133356824,object2,-1.1684605912708197
11,7,1,9,1,4,3,word1_word2,-0.022230055821424375,object1,-0.019568019408713444
11,7,1,10,4,1,3,word1,-3.166143676354098,object1,-0.2845218480512945
11,7,1,11,1,4,3,word1_word2,-0.01996276393203899,object1,-0.018994301810413016
11,7,1,12,4,1,3,word1,-3.357676042875317,object1,-0.28231300865094094
11,7,1,9,2,3,3,word1_word2,-0.16140033189642725,object1,-0.018383697623303837
11,7,1,10,3,2,3,word2,-6.792167843106066,object1,-0.1118269103654569
11,7,1,11,2,3,3,word2,-6.779645098544419,object1,-0.06791346178098526
11,7,1,12,3,2,3,word2,-6.811367296650036,object1,-0.01860084764412012
11,7,1,1,1,2,1,word1_word2,-0.06443481466686757,object1,-0.23095039412080665
11,7,1,2,2,1,1,word1,-2.549110858841427,object1,-0.3669692100986817
11,7,1,3,1,2,1,word1_word2,-0.08258880967201071,object1,-0.033745641002401607
11,7,1,4,2,1,1,word1,-6.646564613047625,object1,-0.2986097203140012
11,7,1,1,3,4,1,word1_word2,-0.1641744876745434,object1,-0.2354781303686854
11,7,1,2,4,3,1,word1_word2,-0.11488996683808854,object2,-0.241595032122625
11,7,1,3,3,4,1,word1_word2,-0.1669583716634122,object1,-0.23298392870401963
11,7,1,4,4,3,1,word1_word2,-0.09931788886904876,object1,-0.2421562979152584
11,7,1,5,1,3,2,word1_word2,-0.008353249762400688,object1,-0.0215727772293287
11,7,1,6,3,1,2,word1,-6.4599803518514705,object1,-0.3495100854673025
11,7,1,7,1,3,2,word1_word2,-0.0067873601653332255,object1,-0.02261933975842148
11,7,1,8,3,1,2,word1,-6.41989019976177,object2,-0.3493954846050415
11,7,1,5,2,4,2,word1_word2,-0.022240039397725887,object2,-0.25526595800215507
11,7,1,6,4,2,2,word3_word4,-131.4219880144871,object2,-1.2329551455474033
11,7,1,7,2,4,2,word1,-4.77543745375548,object2,-0.4765103967890363
11,7,1,8,4,2,2,word2,-117.63154106468863,object2,-0.42904006212694784
11,7,1,9,1,4,3,word1,-2.729284415183191,object1,-0.002921875850789024
11,7,1,10,4,1,3,word1,-12.882095525481663,object1,-0.27057249771077485
11,7,1,11,1,4,3,word1,-3.234974387244037,object1,-0.003055997387262395
11,7,1,12,4,1,3,word1,-12.875359664663979,object2,-0.27011261608896797
11,7,1,9,2,3,3,word1_word2,-0.09390748994062637,object1,-0.025594475785924768
11,7,1,10,3,2,3,word2,-6.6865240907109245,object1,-0.09584032548294842
11,7,1,11,2,3,3,word2,-6.7554312096738585,object1,-0.07400973433111764
11,7,1,12,3,2,3,word2,-6.7446054155086355,object1,-0.020730728842983354
11,7,1,1,1,2,1,word1_word2,-0.09945063634065585,object1,-0.22786030533512466
11,7,1,2,2,1,1,word2,-2.7817492717536574,object2,-0.35153720076447326
11,7,1,3,1,2,1,word1,-3.853042515489811,object1,-0.010035676242809051
11,7,1,4,2,1,1,word1,-7.768669362227389,object1,-0.24920067253061562
11,7,1,1,3,4,1,word1,-6.638009567982053,object2,-0.27456304998958087
11,7,1,2,4,3,1,word1,-4.671592735517166,object1,-0.2703501411365794
11,7,1,3,3,4,1,word1,-6.469474572476244,object1,-0.2770952273048528
11,7,1,4,4,3,1,word1,-4.169427787756433,object1,-0.27252728958620887
11,7,1,5,1,3,2,word1,-4.714945228266437,object1,-0.007412787359827288
11,7,1,6,3,1,2,word1,-9.93256531746552,object2,-0.3038645791190423
11,7,1,7,1,3,2,word1,-4.19553983980979,object1,-0.006603894443237007
11,7,1,8,3,1,2,word1,-9.889280137337979,object1,-0.3061771517865706
11,7,1,5,2,4,2,word1_word2,-5.039960881215329,object2,-0.3171290689441145
11,7,1,6,4,2,2,word3_word4,-149.21930116132063,object1,-0.9854782447768129
11,7,1,7,2,4,2,word1,-7.5126167355238636,object2,-1.3143028295864474
11,7,1,8,4,2,2,word3,-196.5910542332519,object1,-0.7725651908945054
11,7,1,9,1,4,3,word2,-2.6985658549188187,object1,-0.07675110673622795
11,7,1,10,4,1,3,word1,-4.264199121677626,object2,-0.47594288645521127
11,7,1,11,1,4,3,word2,-2.3769638960267514,object1,-0.07742068098908401
11,7,1,12,4,1,3,word2,-4.21038813530622,object2,-0.28795827959014303
11,7,1,9,2,3,3,word1,-13.916446970458638,object1,-0.07948428063750494
11,7,1,10,3,2,3,word2,-4.061683169686232,object1,-0.4090306781152425
11,7,1,11,2,3,3,word1,-6.183370757547179,object1,-0.07812672957213408
11,7,1,12,3,2,3,word2,-5.756186712747887,object1,-0.05185181705670612
11,7,1,1,1,2,1,word1_word2,-0.03526318116223945,object1,-0.2209801299628076
11,7,1,2,2,1,1,word2,-2.2022509313748024,object1,-0.33884145867577403
11,7,1,3,1,2,1,word1_word2,-0.04405273587816098,object1,-0.04032903850995237
11,7,1,4,2,1,1,word2,-6.733233086585469,object1,-0.29017578860499743
11,7,1,1,3,4,1,word1_word2,-0.16594938571277135,object1,-0.24419471288803915
11,7,1,2,4,3,1,word2,-0.13007330165390138,object1,-0.290518919003632
11,7,1,3,3,4,1,word1_word2,-0.09566532148852509,object2,-0.2435476279145206
11,7,1,4,4,3,1,word2,-0.056705438557862996,object1,-0.29323455748713895
11,7,1,5,1,3,2,word1_word2,-0.02437409370757847,object1,-0.019450373624728314
11,7,1,6,3,1,2,word2,-6.666934453073379,object2,-0.337839883144715
11,7,1,7,1,3,2,word1_word2,-0.025412760567036258,object2,-0.019375447510922836
11,7,1,8,3,1,2,word2,-6.617120342990779,object1,-0.33706160487145387
11,7,1,5,2,4,2,word1_word2,-0.43579817640102897,object1,-0.24437409614640837
11,7,1,6,4,2,2,word2,-3.033259420902967,object1,-0.2414889247774106
11,7,1,7,2,4,2,word1_word2,-0.2991226839398849,object1,-0.03561875737716551
11,7,1,8,4,2,2,word2,-6.734231765287911,object1,-0.2128087084609091
11,7,1,9,1,4,3,word1_word2,-0.006383670486300715,object2,-0.6063718036528233
11,7,1,10,4,1,3,word2,-23.493687287061523,object2,-0.5013309254178087
11,7,1,11,1,4,3,word1_word2,-0.0036029823806558534,object1,-0.6096567975284788
11,7,1,12,4,1,3,word2,-23.166598366535418,object2,-0.5069412505018037
11,7,1,9,2,3,3,word1_word2,-0.1550902399657587,object2,-0.7059075626524502
11,7,1,10,3,2,3,word1,-12.61611953687896,object2,-1.5592514886374234
11,7,1,11,2,3,3,word3_word4,-182.61379695921576,object2,-1.263373085587116
11,7,1,12,3,2,3,word1,-12.876560569244006,object2,-2.7958910189084394
11,7,1,1,1,2,1,word1_word2,-0.08692397468180615,object1,-0.23953725300327228
11,7,1,2,2,1,1,word1,-2.2368401705139114,object1,-0.3742743670258925
11,7,1,3,1,2,1,word1_word2,-0.039024875520546204,object1,-0.03698066042026074
11,7,1,4,2,1,1,word1,-6.663818120388905,object2,-0.3093229463337388
11,7,1,1,3,4,1,word1_word2,-0.03976517475477345,object1,-0.2302888194089802
11,7,1,2,4,3,1,word1_word2,-0.03424271590642636,object1,-0.2291840729347342
11,7,1,3,3,4,1,word1_word2,-0.04798095029309849,object1,-0.2303057602238006
11,7,1,4,4,3,1,word1_word2,-0.015820836370707508,object2,-0.22890080135088947
11,7,1,5,1,3,2,word1_word2,-0.01829018261946651,object1,-0.02260459509329451
11,7,1,6,3,1,2,word1,-6.538903360320578,object1,-0.32809443314257025
11,7,1,7,1,3,2,word1_word2,-0.00917610587740117,object1,-0.023566884166507974
11,7,1,8,3,1,2,word1,-6.258402412968968,object1,-0.33096032417879234
11,7,1,5,2,4,2,word2,-0.7863654446681779,object1,-0.3191214140639315
11,7,1,6,4,2,2,word2,-11.668803878323995,object1,-0.2738410771993236
11,7,1,7,2,4,2,word2,-3.57100921861079,object1,-0.017680345765902352
11,7,1,8,4,2,2,word2,-10.330033542699667,object2,-0.2540840353766048
11,7,1,9,1,4,3,word1,-4.037429699890971,object1,-0.004773456574525561
11,7,1,10,4,1,3,word1,-13.025265852750286,object2,-0.27993057840776303
11,7,1,11,1,4,3,word1,-3.6947618421253705,object1,-0.00516754485553415
11,7,1,12,4,1,3,word1,-13.10245942242093,object1,-0.2765725544635697
11,7,1,9,2,3,3,word1,-0.6830369818590255,object1,-0.005775395046274649
11,7,1,10,3,2,3,word1,-7.329967364306022,object1,-0.03715791648935063
11,7,1,11,2,3,3,word1,-10.601269689115428,object1,-0.004176702236602069
11,7,1,12,3,2,3,word1,-7.262332235538231,object1,-0.015141914488587852
11,7,1,1,1,2,1,word1,-0.11761400830959805,object2,-0.3231468447118399
11,7,1,2,2,1,1,word2,-70.484195480539,object2,-0.4279366963490097
11,7,1,3,1,2,1,word1_word2,-0.3636311876444225,object2,-4.080422195910733
11,7,1,4,2,1,1,word3_word4,-241.08476885140283,object1,-0.9692623341022633
11,7,1,1,3,4,1,word1_word2,-0.5694156237678171,object1,-0.5680474026579074
11,7,1,2,4,3,1,word1_word2,-0.03715762679467371,object1,-0.6129969512159572
11,7,1,3,3,4,1,word1_word2,-0.7892976600151655,object1,-0.5689086731485331
11,7,1,4,4,3,1,word1_word2,-0.11039500022107518,object1,-0.6254447132449757
11,7,1,5,1,3,2,word1_word2,-0.11473297354918802,object2,-4.114896024393291
11,7,1,6,3,1,2,word3_word4,-181.929020843639,object1,-0.9950452898098952
11,7,1,7,1,3,2,word2,-0.2046986711314319,object2,-2.244848436211427
11,7,1,8,3,1,2,word3_word4,-182.7747501102502,object1,-0.99359806460379
11,7,1,5,2,4,2,word1_word2,-0.19630009284494318,object2,-0.5612918444580813
11,7,1,6,4,2,2,word3_word4,-180.5127685415452,object2,-0.7135003762422271
11,7,1,7,2,4,2,word2,-1.9579296091238232,object2,-1.0401544472430566
11,7,1,8,4,2,2,word1,-128.67914403558385,object1,-0.6224640210329623
11,7,1,9,1,4,3,word1,-0.26531366479503055,object1,-0.08365819055937876
11,7,1,10,4,1,3,word1,-3.687543898427572,object1,-0.4174917241377468
11,7,1,11,1,4,3,word1_word2,-0.21168462057494952,object1,-0.025753912049384316
11,7,1,12,4,1,3,word1,-3.8204815626991078,object1,-0.41940393581338514
11,7,1,9,2,3,3,word1,-1.1650541092799358,object2,-1.410104837547267
11,7,1,10,3,2,3,word3_word4,-156.82046216427958,object2,-0.603813571901211
11,7,1,11,2,3,3,word2,-57.00581528626529,object2,-4.091050381611773
11,7,1,12,3,2,3,word3,-171.36539537274606,object1,-0.12116219186037361
11,7,1,1,1,2,1,word1_word2,-0.031097039191468764,object2,-0.207692997930172
11,7,1,2,2,1,1,word3_word4,-153.57022172202028,object1,-1.0983110911159528
11,7,1,3,1,2,1,word1_word2,-0.02028929986344967,object2,-2.4882110557886823
11,7,1,4,2,1,1,word3_word4,-224.4757658985523,object2,-0.8597694733064157
11,7,1,1,3,4,1,word1_word2,-0.061784956222041235,object1,-0.5713612861988852
11,7,1,2,4,3,1,word1_word2,-0.08590688502824403,object1,-0.5774912586414956
11,7,1,3,3,4,1,word1_word2,-0.07321888234169188,object1,-0.5793961862858237
11,7,1,4,4,3,1,word1_word2,-0.12082501445718201,object1,-0.5777850541995979
11,7,1,5,1,3,2,word1_word2,-0.0931032771032463,object2,-2.8761240641689403
11,7,1,6,3,1,2,word3_word4,-167.38983498597233,object2,-0.9216893496299777
11,7,1,7,1,3,2,word1_word2,-0.09839102625392128,object2,-2.9167297061597
11,7,1,8,3,1,2,word3_word4,-165.89369071744937,object1,-0.9209197651000213
11,7,1,5,2,4,2,word2,-0.09385514301599339,object1,-0.5541773122955325
11,7,1,6,4,2,2,word2,-17.53088593498024,object2,-0.42255827593823037
11,7,1,7,2,4,2,word1_word2,-0.24123291902437688,object1,-0.4100257266225269
11,7,1,8,4,2,2,word1,-3.0257055505726242,object2,-0.4858279914114326
11,7,1,9,1,4,3,word1,-1.1697022977145153,object1,-0.09168734031349145
11,7,1,10,4,1,3,word1,-2.7882797306588363,object2,-0.3980584585770978
11,7,1,11,1,4,3,word1,-1.0091831062408476,object1,-0.09220223902762892
11,7,1,12,4,1,3,word1,-2.793830078680438,object1,-0.4046315214604949
11,7,1,9,2,3,3,word1_word2,-0.005770170538539831,object2,-3.588372136904821
11,7,1,10,3,2,3,word3,-151.80146255277862,object1,-0.5471592316427825
11,7,1,11,2,3,3,word3,-206.04268491372883,object1,-0.39507881054842403
11,7,1,12,3,2,3,word3,-160.1368722560395,object1,-0.032895026998788504
11,7,1,1,1,2,1,word1_word2,-0.0651062771987334,object1,-0.21696097441144152
11,7,1,2,2,1,1,word1,-2.3266027457141867,object1,-0.3597290874004721
11,7,1,3,1,2,1,word1,-0.08437107982074118,object1,-0.03793420185011265
11,7,1,4,2,1,1,word1,-6.9988036716899416,object1,-0.2685817685233057
11,7,1,1,3,4,1,word1_word2,-0.1578950415876471,object1,-0.24088561389408994
11,7,1,2,4,3,1,word1_word2,-0.2615630633765776,object1,-0.23276399300943046
11,7,1,3,3,4,1,word1_word2,-0.16459680129242207,object1,-0.23687235846547156
11,7,1,4,4,3,1,word1_word2,-0.4203578279589736,object1,-0.2335481222733728
11,7,1,5,1,3,2,word1_word2,-0.15376968628006435,object1,-0.029466414605968376
11,7,1,6,3,1,2,word1,-7.183646424626444,object2,-0.31969967101961955
11,7,1,7,1,3,2,word1_word2,-0.08409642582761745,object1,-0.029554071602139534
11,7,1,8,3,1,2,word1,-7.253283475293662,object2,-0.31851149166097104
11,7,1,5,2,4,2,word1_word2,-0.08845711413913197,object1,-0.24252009520939463
11,7,1,6,4,2,2,word1,-3.606411764054249,object1,-0.24497820483035115
11,7,1,7,2,4,2,word1,-0.48653007938921544,object1,-0.03080623571420593
11,7,1,8,4,2,2,word1,-7.055908805118982,object1,-0.19416288617249078
11,7,1,9,1,4,3,word2,-3.6592944348610286,object1,-0.04825692623926242
11,7,1,10,4,1,3,word2,-5.321797022955357,object2,-0.2515599024095058
11,7,1,11,1,4,3,word2,-4.045577121244065,object1,-0.050512207879003866
11,7,1,12,4,1,3,word2,-5.143387283093425,object2,-0.2540781606674773
11,7,1,9,2,3,3,word2,-4.925251361878306,object1,-0.0014991054917145685
11,7,1,10,3,2,3,word2,-8.497201569313118,object1,-0.0367728036074096
11,7,1,11,2,3,3,word2,-10.128758554005014,object1,-0.0010825452078402416
11,7,1,12,3,2,3,word2,-8.492310783859027,object1,-0.01182741303953935
11,7,1,1,1,2,1,word1_word2,-0.20575359275718683,object1,-0.20619863996875892
11,7,1,2,2,1,1,word1_word2,-2.1739877877060523,object1,-0.2465822311758477
11,7,1,3,1,2,1,word1_word2,-0.001519592880672595,object1,-0.033896332402984376
11,7,1,4,2,1,1,word1,-6.058788071164418,object1,-0.3410878151188745
11,7,1,1,3,4,1,word1_word2,-0.003665020753334873,object2,-0.23801888922155381
11,7,1,2,4,3,1,word1_word2,-0.0031962608810011677,object1,-0.22940590904562733
11,7,1,3,3,4,1,word1_word2,-0.003638033806975433,object2,-0.2393736358159775
11,7,1,4,4,3,1,word1_word2,-0.0032332777110325476,object1,-0.2343386727984432
11,7,1,5,1,3,2,word1_word2,-0.002510753935972313,object1,-0.03124554772054999
11,7,1,6,3,1,2,word2,-1.6584894237807077,object2,-0.3759072087772671
11,7,1,7,1,3,2,word1_word2,-0.0027364055031284494,object1,-0.03048265844571083
11,7,1,8,3,1,2,word1_word2,-1.7217183937265548,object2,-0.25493156508304854
11,7,1,5,2,4,2,word1_word2,-0.03578946526841516,object1,-0.2445728532322986
11,7,1,6,4,2,2,word1,-2.9963822027735585,object2,-0.26568979595019304
11,7,1,7,2,4,2,word2,-1.123122072638317,object1,-0.012990115247333974
11,7,1,8,4,2,2,word2,-7.6129528088953204,object1,-0.24775251832642559
11,7,1,9,1,4,3,word1,-10.670967610047867,object1,-0.0028208298855251523
11,7,1,10,4,1,3,word1,-22.042697870474264,object1,-0.26708062884403994
11,7,1,11,1,4,3,word1,-10.65061685867542,object1,-0.0028739238209630645
11,7,1,12,4,1,3,word1,-21.99022894521284,object1,-0.2643166681056967
11,7,1,9,2,3,3,word1_word2,-0.0035461891636999537,object1,-0.4149611665513163
11,7,1,10,3,2,3,word1,-16.228339770910875,object1,-0.186252940060544
11,7,1,11,2,3,3,word1,-6.857726508198151,object1,-0.2344534364018084
11,7,1,12,3,2,3,word1,-17.78201491984811,object1,-0.019604492239843608
11,7,1,1,1,2,1,word1,-0.08455471999598897,object2,-0.3149362380777856
11,7,1,2,2,1,1,word2,-71.05563647939874,object1,-0.3946467191483587
11,7,1,3,1,2,1,word2,-7.071209262782283,object1,-0.03930431435713733
11,7,1,4,2,1,1,word2,-35.58861556095658,object1,-0.2892040655773559
11,7,1,1,3,4,1,word2,-10.297091493469352,object1,-0.29931127872957347
11,7,1,2,4,3,1,word2,-10.4228633743465,object1,-0.28683790814255267
11,7,1,3,3,4,1,word2,-9.79296079565674,object1,-0.2974164901112896
11,7,1,4,4,3,1,word2,-9.575570186489081,object1,-0.28832977588355696
11,7,1,5,1,3,2,word2,-6.991463500139787,object1,-0.016667747404487513
11,7,1,6,3,1,2,word2,-29.448086195884436,object1,-0.31925574644797894
11,7,1,7,1,3,2,word2,-7.468381097379962,object1,-0.016076999866342048
11,7,1,8,3,1,2,word2,-29.38008185496281,object2,-0.32286490150094016
11,7,1,5,2,4,2,word2,-7.181472029342032,object2,-0.3007828298480636
11,7,1,6,4,2,2,word1,-75.36780971418341,object2,-0.5711368341394086
11,7,1,7,2,4,2,word2,-10.465300932339225,object2,-2.314698184410417
11,7,1,8,4,2,2,word3_word4,-237.37178387747738,object2,-1.0432697743350798
11,7,1,9,1,4,3,word2,-3.058757478103619,object1,-0.013839074280184027
11,7,1,10,4,1,3,word2,-11.574092987718563,object1,-0.24080282904952552
11,7,1,11,1,4,3,word2,-3.409958399270785,object1,-0.013631175667946905
11,7,1,12,4,1,3,word2,-11.600649942393026,object1,-0.23855697396274023
11,7,1,9,2,3,3,word2,-12.04624422401018,object1,-0.08089473376223051
11,7,1,10,3,2,3,word2,-3.6686693355667193,object2,-0.05297485872076037
11,7,1,11,2,3,3,word2,-79.8602670762272,object1,-0.07978403199988587
11,7,1,12,3,2,3,word1,-4.353865651528439,object1,-0.09846088331585243
11,7,1,1,1,2,1,word1_word2,-0.14612190533906494,object1,-0.21296055165521088
11,7,1,2,2,1,1,word1,-2.088384299640057,object1,-0.3563542328039718
11,7,1,3,1,2,1,word1_word2,-0.004081955963059195,object1,-0.041960504120411975
11,7,1,4,2,1,1,word1,-6.7191858164372995,object1,-0.3091846018219315
11,7,1,1,3,4,1,word1_word2,-0.11361675413833085,object1,-0.23518064829379243
11,7,1,2,4,3,1,word1_word2,-0.052517651345940615,object2,-0.2195143066770767
11,7,1,3,3,4,1,word1_word2,-0.06530336924324233,object1,-0.2329340878674128
11,7,1,4,4,3,1,word1_word2,-0.04125460994754706,object2,-0.2201340467529953
11,7,1,5,1,3,2,word1,-0.2933997998116168,object1,-0.03223599534911049
11,7,1,6,3,1,2,word1,-6.594974021410469,object1,-0.3180854237724074
11,7,1,7,1,3,2,word1,-0.2821162300937203,object1,-0.030835709562166816
11,7,1,8,3,1,2,word1,-6.6089261549552205,object2,-0.31495747536302404
11,7,1,5,2,4,2,word1_word2,-0.01985106984741233,object1,-0.25063712248003683
11,7,1,6,4,2,2,word2,-2.9180879569897744,object1,-0.3324519911731098
11,7,1,7,2,4,2,word1_word2,-0.00446297839896197,object1,-0.029094760331041712
11,7,1,8,4,2,2,word2,-6.73718456156271,object1,-0.30412525186132416
11,7,1,9,1,4,3,word1,-6.189871816042072,object1,-0.003908328532915719
11,7,1,10,4,1,3,word1,-20.921748169139136,object1,-0.27771471054538066
11,7,1,11,1,4,3,word1,-6.093085534653753,object1,-0.004429846020951219
11,7,1,12,4,1,3,word1,-20.734215836163692,object1,-0.2758707818671991
11,7,1,9,2,3,3,word1,-3.6942201577024605,object1,-0.07016272902088562
11,7,1,10,3,2,3,word1,-11.351530091047723,object1,-0.05318740978408049
11,7,1,11,2,3,3,word1,-18.008705344003676,object1,-0.07706207968149335
11,7,1,12,3,2,3,word1,-9.549814162033078,object1,-0.024501013333358194
11,7,1,1,1,2,1,word1_word2,-0.017259178107337868,object2,-0.20324306583115054
11,7,1,2,2,1,1,word3_word4,-148.3722830205238,object1,-1.0216028922893905
11,7,1,3,1,2,1,word1_word2,-0.3078239066059397,object2,-2.4714576885874853
