chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
26,11,7,10,4,1,3,word1,-9.827152320582215,-0.00005396767310548436,-0.000007314021098996951,object1,-0.015543393523933404
26,11,7,11,1,4,3,word1,-10.936394414293858,-0.000017798693272957245,-0.000030253642133713952,object1,-0.005079985079287716
26,11,7,12,4,1,3,word1,-10.134410501021023,-0.00003969081903142014,-0.000016825083193367494,object1,-0.004136656197396415
26,11,7,9,2,3,3,word1,-0.7570736341193401,-0.6330631392161621,-0.0023191263010565954,object1,-0.19910802987402929
26,11,7,10,3,2,3,word1,-10.369171212229155,-0.00003138578359338686,-0.00002560748542991474,object1,-0.017121765287569906
26,11,7,11,2,3,3,word1,-9.697062395683938,-0.00006146567537074377,-0.000007504459103931318,object1,-0.009748076836275571
26,11,7,12,3,2,3,word1,-10.320673607374932,-0.0000329454585621331,-0.000037349007143870725,object1,-0.004527331544811401
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
27,11,7,1,1,2,1,word1_word2,-0.07013357788509816,-2.7837493644122233,-4.791194184005519,object1,-0.22106320491706924
27,11,7,2,2,1,1,word1_word2,-0.2252558856986935,-2.3565664132405892,-0.9895289110635764,object1,-0.020027490540513657
27,11,7,3,1,2,1,word2,-1.2242745599336613,-0.9310483791759445,-0.9780474084584423,object1,-0.05866394589384835
27,11,7,4,2,1,1,word2,-6.387640620746984,-16.688618770781105,-7.372409789751338,object1,-0.00894284617604088
27,11,7,1,3,4,1,word1_word2,-0.03645333724499615,-3.607715126162351,-5.846676659314536,object1,-0.21386431821712804
27,11,7,2,4,3,1,word1,-0.29775332747404454,-1.6445628560982577,-1.270456259536731,object1,-0.11840801062335866
27,11,7,3,3,4,1,word1,-7.072030101373907,-0.0008488690079387846,-0.0010775521505887785,object1,-0.01243095650239775
27,11,7,4,4,3,1,word1,-7.322609119286252,-0.0006606549888985936,-0.0009001263952583985,object1,-0.005070928318357737
27,11,7,5,1,3,2,word1_word2,-0.022444143134450235,-11.937459602652225,-0.13379446310637624,object1,-0.23941510831829155
27,11,7,6,3,1,2,word1,-1.3722808631673649,-0.30140805692025185,-3.152662446308163,object1,-0.12061442051393349
27,11,7,7,1,3,2,word1,-6.46072804222767,-0.0015649238791759397,-0.001210119650332548,object1,-0.015254688353827494
27,11,7,8,3,1,2,word1,-7.4406319502883616,-0.0005870864833550803,-0.000934188192564638,object1,-0.004138160571321284
27,11,7,5,2,4,2,word1_word2,-0.1886573974768737,-12.18110788350372,-0.5181967471114817,object1,-0.24532346015892784
27,11,7,6,4,2,2,word1_word2,-1.397213485067958,-0.289621328887609,-3.787583802409952,object1,-0.01790114654275681
27,11,7,7,2,4,2,word2,-2.203051312548526,-2.7508817853449745,-0.2546893947821794,object1,-0.06773037528493382
27,11,7,8,4,2,2,word2,-5.784028749100809,-12.080855699161472,-8.6839510464514,object1,-0.006043722373221899
27,11,7,9,1,4,3,word1_word2,-0.01667978578920437,-4.118535966846984,-4.567396239220898,object1,-0.1879440777933292
27,11,7,10,4,1,3,word2,-0.6234332360688343,-1.7434013098989318,-0.8550562126904405,object1,-0.08799517170122483
27,11,7,11,1,4,3,word2,-6.479155724491908,-17.80216341532173,-11.847808381902425,object1,-0.01399257902554386
27,11,7,12,4,1,3,word2,-7.020117022571622,-19.874753627639922,-16.769504982802246,object1,-0.00555140052128201
27,11,7,9,2,3,3,word2,-0.3187652242036165,-15.07113956459056,-0.022394086829557146,object2,-0.4466916647065307
27,11,7,10,3,2,3,word2,-7.5933957191767885,-26.649183863703783,-60.51093918974141,object1,-0.014475625752696277
27,11,7,11,2,3,3,word2,-9.406875465701168,-42.22573607385379,-51.6023038536082,object1,-0.009154717909725212
27,11,7,12,3,2,3,word2,-8.762532285287428,-30.727888447451118,-72.79892396718017,object1,-0.0036932629644972274
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
28,11,7,1,1,2,1,word1_word2,-0.03603404031360217,-5.270159657955013,-1.9958672375127087,object1,-0.22452754487427845
28,11,7,2,2,1,1,word1_word2,-0.2876481190220516,-2.060927552182182,-0.7168820216064961,object1,-0.025851704774640993
28,11,7,3,1,2,1,word1_word2,-0.9406016246213298,-0.897927759521462,-0.46553742388293345,object1,-0.00868940299154239
28,11,7,4,2,1,1,word1,-2.1324824518594956,-0.9006858017708677,-0.5283349686044796,object1,-0.034824433890445206
28,11,7,1,3,4,1,word1_word2,-0.023390377684322075,-4.709965848546798,-5.1101764311750415,object1,-0.20831057760473692
28,11,7,2,4,3,1,word1_word2,-0.30881988843148644,-2.491128654039656,-1.371434913442382,object1,-0.02603617372566664
28,11,7,3,3,4,1,word1,-1.402005708453908,-0.7483106682927225,-0.7080904153129364,object1,-0.058241928334833076
28,11,7,4,4,3,1,word1,-6.440900205512605,-0.0015962507581902769,-0.0016752970289086156,object1,-0.00972564199487873
28,11,7,5,1,3,2,word1,-0.04029352729924084,-3.231977642616563,-1.4256441992635978,object1,-0.2845622233754858
28,11,7,6,3,1,2,word1,-10.413934369086137,-0.000030011816718886722,-0.000017488511144137903,object1,-0.016857381759995096
28,11,7,7,1,3,2,word1,-10.46303453075039,-0.000028573802858020892,-0.000017088097012105597,object1,-0.007288493750065559
28,11,7,8,3,1,2,word1,-10.328743011026434,-0.00003268067377782664,-0.000029955337570419206,object1,-0.00406076570257448
28,11,7,5,2,4,2,word1_word2,-0.12593416671087712,-2.134320606077246,-2.389586515434736,object2,-0.2251818349753382
28,11,7,6,4,2,2,word1,-1.1506474796374704,-0.40120442955345925,-0.19623959113056347,object1,-0.0841851558423762
28,11,7,7,2,4,2,word1,-6.688500475117651,-0.0012459258312081864,-0.0010264655108276428,object1,-0.009895136785413036
28,11,7,8,4,2,2,word1,-7.066844447871656,-0.0008532843130098816,-0.0008973794974860582,object1,-0.0032003264336901115
28,11,7,9,1,4,3,word1_word2,-0.45211462476528996,-1.0113749061049582,-0.06041085088821784,object1,-0.17070523234454774
28,11,7,10,4,1,3,word1,-2.6378333116063306,-0.07487789997989229,-0.018290946643498222,object1,-0.05735821933829408
28,11,7,11,1,4,3,word1,-7.077565906449994,-0.0008441808375625373,-0.0010829753426603095,object1,-0.010159868448662242
28,11,7,12,4,1,3,word1,-7.307028475753931,-0.0006710325078831214,-0.0008874759135830153,object1,-0.003610506885323399
28,11,7,9,2,3,3,word1,-0.5512118962677164,-0.8586151531991711,-0.007229002585351251,object2,-0.19615463191926052
28,11,7,10,3,2,3,word1,-10.074805863256529,-0.0000421285542469343,-0.000040752350317391204,object1,-0.01830052841507062
28,11,7,11,2,3,3,word1,-9.629835366025322,-0.00006574003244525959,-0.00001636451611371341,object1,-0.006279784377141918
28,11,7,12,3,2,3,word1,-9.632680668407044,-0.00006555324190675739,-0.00004803487728462821,object1,-0.004347458354852787
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
29,11,7,1,1,2,1,word1_word2,-0.20004146044447074,-4.307069705476938,-4.511912063879329,object1,-0.22139857058981313
29,11,7,2,2,1,1,word1_word2,-0.16753167562279353,-1.9639537490133172,-1.049047688722135,object1,-0.02284398891661243
29,11,7,3,1,2,1,word2,-1.883711585494444,-1.0732097119033472,-0.6576007638138338,object1,-0.06363807113952136
29,11,7,4,2,1,1,word2,-6.349726325328934,-17.386946967357908,-8.133722362055364,object1,-0.009756289899153005
29,11,7,1,3,4,1,word2,-0.11128974641946592,-3.222780600085308,-4.981469880919711,object1,-0.31915060436640447
29,11,7,2,4,3,1,word2,-10.937209456319751,-47.055406360552894,-70.84941333616898,object1,-0.018238405216230373
29,11,7,3,3,4,1,word2,-11.410015704431624,-51.92362384151215,-85.60798885158125,object1,-0.0115966058052058
29,11,7,4,4,3,1,word2,-11.873690605841514,-57.03222117972248,-93.7376549350957,object1,-0.003971648687307759
29,11,7,5,1,3,2,word1_word2,-0.028526557627117175,-10.926524438916658,-23.897516257978616,object1,-0.2810492216782423
29,11,7,6,3,1,2,word2,-2.161547400789212,-6.143955987644992,-3.0513883060670057,object1,-0.0768048616164298
29,11,7,7,1,3,2,word2,-6.663137716137374,-22.592739214310473,-19.519514947730087,object1,-0.011203463545229561
29,11,7,8,3,1,2,word2,-7.237481879167785,-27.57059613444816,-22.581758894929507,object1,-0.0036351997737232304
29,11,7,5,2,4,2,word1_word2,-0.04749622596963825,-10.95357409782428,-18.690008141513616,object1,-0.290519176790636
29,11,7,6,4,2,2,word2,-1.4208608639146585,-5.821343907359207,-2.657920664342514,object1,-0.08801333680239021
29,11,7,7,2,4,2,word2,-6.666478362918484,-20.944335676554996,-18.265526583503608,object1,-0.009858932733946068
29,11,7,8,4,2,2,word2,-7.303232988440696,-28.18634757866657,-26.37118989697806,object1,-0.004522086003932734
29,11,7,9,1,4,3,word1_word2,-0.40902964934566555,-14.981657978153109,-27.92963428787355,object1,-0.21199932794214105
29,11,7,10,4,1,3,word2,-2.9847139155930655,-8.857690403392382,-6.763713683303449,object1,-0.059570023041174626
29,11,7,11,1,4,3,word2,-6.825693923470227,-23.36638180344879,-21.293297634075756,object1,-0.008369003009075126
29,11,7,12,4,1,3,word2,-7.20016756715848,-26.427539266630134,-23.879788922134082,object1,-0.004643353881443441
29,11,7,9,2,3,3,word2,-0.44520436016375337,-14.068197921321488,-35.92302203232639,object1,-0.16975806511762814
29,11,7,10,3,2,3,word2,-10.534936692866701,-47.72644197344988,-63.890576458363846,object1,-0.016135070156140793
29,11,7,11,2,3,3,word2,-9.931039149258982,-46.06970414118396,-80.49233252438799,object1,-0.006289258183305276
29,11,7,12,3,2,3,word2,-10.197810616154985,-50.44428873919199,-82.81891105599009,object1,-0.0029814161291487813
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
2,11,7,1,1,2,1,word1_word2,-0.2687368714514199,-1.4650124378939537,-1.6874514124533844,object1,-0.2218089151055971
2,11,7,2,2,1,1,word1,-0.740354338872649,-1.9456379909220909,-1.252048160558015,object1,-0.11031523600351391
2,11,7,3,1,2,1,word1,-7.064020867010758,-0.0008556980306727937,-0.001143669317732718,object1,-0.011892246342087567
2,11,7,4,2,1,1,word1,-7.253713421137455,-0.0007077925341594069,-0.0008983449982248176,object1,-0.004480775852609149
2,11,7,1,3,4,1,word1_word2,-0.08259645886584357,-5.258883067570455,-4.77920267507638,object1,-0.22922804530389984
2,11,7,2,4,3,1,word1_word2,-0.3568074059996283,-1.571418139546715,-0.35715316759514326,object1,-0.022999416143209047
2,11,7,3,3,4,1,word1_word2,-1.0451121842174802,-0.942935978041696,-0.7711881841445205,object1,-0.007853124681519066
2,11,7,4,4,3,1,word1,-1.9406862169495263,-1.390608694911123,-0.9174434438442933,object1,-0.04816432169948237
2,11,7,5,1,3,2,word1_word2,-0.08023320675199841,-2.562829621554897,-2.669385892469002,object1,-0.23249786971319406
2,11,7,6,3,1,2,word1,-0.8806789127149912,-0.5820347364974764,-0.05765812042561246,object1,-0.0745933188059803
2,11,7,7,1,3,2,word1,-6.653510379978698,-0.0012903198040597058,-0.001179597515568171,object1,-0.011190922113513677
2,11,7,8,3,1,2,word1,-7.170876181494608,-0.0007689447451717725,-0.0009050628258738672,object1,-0.004596800312432677
2,11,7,5,2,4,2,word1_word2,-0.35168876052076564,-1.2157099240133178,-5.364164027107858,object1,-0.22354228278650526
2,11,7,6,4,2,2,word1,-0.6044784298074398,-0.8722114537609826,-0.07493365129766971,object1,-0.07429707717999809
2,11,7,7,2,4,2,word1,-7.28198964713749,-0.0006880523628858739,-0.001150530969374238,object1,-0.010198398264730154
2,11,7,8,4,2,2,word1,-7.196727615365632,-0.000749313616552126,-0.0008680835553374436,object1,-0.0028860681523647028
2,11,7,9,1,4,3,word1,-0.48374674809628715,-0.9583376694934743,-0.10536155019515542,object2,-0.20435498921035944
2,11,7,10,4,1,3,word1,-9.01713573118197,-0.00012132046145116306,-0.00002444077440342986,object1,-0.014540149610142833
2,11,7,11,1,4,3,word1,-9.920619326383978,-0.00004915191496307132,-0.000039532452358810045,object1,-0.006975325381484575
2,11,7,12,4,1,3,word1,-9.62984546534907,-0.00006573936849646015,-0.00005245169254129141,object1,-0.003913395329117406
2,11,7,9,2,3,3,word1,-0.6813110089968859,-0.7051254111777645,-0.10659250842434892,object1,-0.21012641035452792
2,11,7,10,3,2,3,word1,-9.512644787594336,-0.00007391403488377998,-0.00002628954469055988,object1,-0.014663269412147604
2,11,7,11,2,3,3,word1,-10.385444313756484,-0.00003087916497255907,-0.00003947921469025274,object1,-0.00536076159778019
2,11,7,12,3,2,3,word1,-9.616708037838855,-0.00006660874160857419,-0.000030061980258037928,object1,-0.0037217744780856632
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
30,11,7,1,1,2,1,word1_word2,-0.09629611721763362,-4.376376825706822,-2.3063524937979167,object1,-0.20447954737769658
30,11,7,2,2,1,1,word1_word2,-0.27273152939547546,-2.361224756673778,-0.761673404527146,object1,-0.019030653375091466
30,11,7,3,1,2,1,word1_word2,-1.1471029873690386,-1.825086080142416,-0.48951562402566395,object1,-0.00795020935177096
30,11,7,4,2,1,1,word1,-1.9051922956500942,-0.277990757741353,-0.7742028596510409,object1,-0.050856072453332304
30,11,7,1,3,4,1,word1_word2,-0.14782567679758432,-4.371326316433535,-2.0372557543461234,object1,-0.21018760872851122
30,11,7,2,4,3,1,word1_word2,-0.24209906907626078,-2.401904024716014,-0.622175851879776,object1,-0.023129453235205828
30,11,7,3,3,4,1,word1_word2,-0.9827535021298069,-1.122444849322111,-0.6562120214719211,object1,-0.007441068372008632
30,11,7,4,4,3,1,word1,-2.5773591083789005,-0.6823308657378729,-0.4593472062348046,object1,-0.03748981331214568
30,11,7,5,1,3,2,word1_word2,-0.006889307512231871,-5.005009877193147,-4.335215177099897,object1,-0.24808176923003783
30,11,7,6,3,1,2,word1,-1.84916882369561,-0.17347418066987416,-0.18121978954097173,object1,-0.08515487771368696
30,11,7,7,1,3,2,word1,-6.577079859472846,-0.0013928788557091433,-0.0012105015395123674,object1,-0.012393057480172805
30,11,7,8,3,1,2,word1,-7.285163727597345,-0.0006858711267715138,-0.0009330931811568021,object1,-0.0054647262314382475
30,11,7,5,2,4,2,word1_word2,-0.02551683898529341,-3.6821579496257044,-3.3144077633070634,object2,-0.23013983509111557
30,11,7,6,4,2,2,word1,-1.0021946702317628,-0.48417437089018367,-0.0886398624712327,object1,-0.08002293594184813
30,11,7,7,2,4,2,word1,-6.941012530898172,-0.0009677578872154587,-0.001116737949022508,object1,-0.00934390033743845
30,11,7,8,4,2,2,word1,-7.340522147376857,-0.0006489222179179278,-0.0009244097829644108,object1,-0.004835158437247452
30,11,7,9,1,4,3,word1_word2,-0.37090621317735295,-1.171538942043643,-0.2377404559372422,object1,-0.17252485750678212
30,11,7,10,4,1,3,word1_word2,-2.13402268248565,-0.1269653828838776,-0.0299467123070957,object1,-0.014768419962077768
30,11,7,11,1,4,3,word1,-3.4574157164258126,-0.03338552901588453,-0.09867915346298864,object1,-0.04020929947022651
30,11,7,12,4,1,3,word1,-6.4535636419641715,-0.001576162547904001,-0.0011579994998137278,object1,-0.006527502120971719
30,11,7,9,2,3,3,word1_word2,-0.18167995514573923,-1.7950414178756802,-0.42680547475538705,object1,-0.17332577266694604
30,11,7,10,3,2,3,word1,-2.1348750372343606,-0.12854952075408305,-0.017036891200739018,object2,-0.053700766034573987
30,11,7,11,2,3,3,word1,-6.7089095376230095,-0.0012207388144105382,-0.0010373837775983392,object1,-0.008164187695561518
30,11,7,12,3,2,3,word1,-7.30073904858948,-0.0006752676490985349,-0.0008971752423736277,object1,-0.003641935556570084
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
31,11,7,1,1,2,1,word2,-0.17818887993309215,-4.4923467372311805,-4.869048533869088,object1,-0.3226222773167802
31,11,7,2,2,1,1,word2,-12.517481432345384,-51.65361987851895,-72.19501068344516,object1,-0.025502641513886003
31,11,7,3,1,2,1,word2,-11.543349452801813,-52.775317077071875,-81.47861158721544,object1,-0.006655344275227327
31,11,7,4,2,1,1,word2,-10.883774298619306,-52.53704345048795,-89.08349358397697,object1,-0.004016442229687406
31,11,7,1,3,4,1,word1_word2,-0.2592493990429219,-4.591924462302707,-2.9637383455658544,object1,-0.23689041904791214
31,11,7,2,4,3,1,word1,-0.33065024863118714,-2.4128773474319907,-1.5357214003416075,object1,-0.12290296574211859
31,11,7,3,3,4,1,word1,-6.597679096500815,-0.0013644595617687077,-0.0011315419964415625,object1,-0.0130342896824857
31,11,7,4,4,3,1,word1,-7.661259346892284,-0.0004708250657845027,-0.0009208021960986421,object1,-0.005780043501937357
31,11,7,5,1,3,2,word2,-1.288317080037352,-16.535435076086195,-0.36730965114720604,object1,-0.4597522946177593
31,11,7,6,3,1,2,word2,-9.740240128135522,-38.24849129193078,-83.65180830134942,object1,-0.0180711969209003
31,11,7,7,1,3,2,word2,-11.521001159619043,-54.76971774498061,-62.78524382725693,object1,-0.006709973019415287
31,11,7,8,3,1,2,word2,-9.705239350641984,-39.86539835669669,-97.56725388590742,object1,-0.004087547764974246
31,11,7,5,2,4,2,word2,-0.48181187355501703,-13.343937892395992,-2.193969742601354,object1,-0.42111129037958117
31,11,7,6,4,2,2,word2,-9.263940759049538,-36.93527986759152,-73.0461268809829,object1,-0.020231478999541013
31,11,7,7,2,4,2,word2,-10.753164968454776,-51.81148005635086,-61.153602835502575,object1,-0.008317310949830757
31,11,7,8,4,2,2,word2,-9.175131807367723,-38.26247746550501,-96.72780205645466,object1,-0.0037240843086780067
31,11,7,9,1,4,3,word2,-2.965402217602989,-24.399306490506927,-10.067322253125951,object1,-0.29312545214229163
31,11,7,10,4,1,3,word2,-8.754629740012838,-37.00562030010037,-86.6570908391271,object1,-0.016838962931765098
31,11,7,11,1,4,3,word2,-11.693287024297419,-56.70338104679611,-72.7776347654329,object1,-0.0070559260411338955
31,11,7,12,4,1,3,word2,-9.155180575278827,-39.855164318676636,-99.48781275695522,object1,-0.0033459270119886243
31,11,7,9,2,3,3,word2,-4.29079337428017,-25.55769999065349,-8.572906451869056,object1,-0.3126786866119359
31,11,7,10,3,2,3,word2,-9.56750952642214,-37.72335281103406,-77.96248870647342,object1,-0.01781108461185842
31,11,7,11,2,3,3,word2,-10.960365022143082,-55.796083544146114,-70.64481540368547,object1,-0.008318743289304877
31,11,7,12,3,2,3,word2,-9.837054582507365,-44.40848826543943,-103.77547271229231,object1,-0.004717087282866994
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
32,11,7,1,1,2,1,word1,-0.21079215197503126,-1.6937649116323037,-3.6661783408918787,object2,-0.3501675830368381
32,11,7,2,2,1,1,word1,-11.704136593424712,-0.000008259615974323941,-0.0000016270610921351754,object1,-0.021981747254195272
32,11,7,3,1,2,1,word1,-11.954697936849673,-0.0000064289796224842925,-0.0000052449802065964325,object1,-0.007531520633141203
32,11,7,4,2,1,1,word1,-11.799357006143646,-0.000007509413046961211,-0.000002239894792324336,object1,-0.005616956307181757
32,11,7,1,3,4,1,word1_word2,-0.11536957380972974,-5.031356659576076,-1.8068084412473162,object1,-0.21552808084537672
32,11,7,2,4,3,1,word1_word2,-0.30002104078815617,-1.7762371096151386,-0.5371452817129203,object1,-0.020296967653181477
32,11,7,3,3,4,1,word2,-1.5722402122646209,-2.096516476432612,-0.5296868431363001,object1,-0.06466818595273927
32,11,7,4,4,3,1,word2,-6.539859894433069,-19.27883585541594,-8.528800616638321,object1,-0.007962215538130687
32,11,7,5,1,3,2,word1,-1.2860333566134017,-0.323467985033183,-14.160865584455106,object1,-0.4095253919261523
32,11,7,6,3,1,2,word1,-8.864908614690545,-0.00014126994695293975,-0.0000018704987923035234,object1,-0.01809907373879651
32,11,7,7,1,3,2,word1,-11.100499500774642,-0.00001510489116539907,-0.000011340562549518642,object1,-0.008754808317650712
32,11,7,8,3,1,2,word1,-9.453100521028146,-0.00007844904150464294,-0.0000044474450024999895,object1,-0.004097911785562697
32,11,7,5,2,4,2,word1_word2,-0.2669446103282951,-1.4512197151311599,-14.581478014120933,object1,-0.24586582662216977
32,11,7,6,4,2,2,word2,-1.1636912927524534,-5.557838056503425,-0.05690432854299304,object1,-0.1523645517558551
32,11,7,7,2,4,2,word2,-6.49482193116155,-19.081470402079336,-17.49176826113309,object1,-0.010914368749917478
32,11,7,8,4,2,2,word2,-7.222899458093914,-25.52110987840969,-17.070532708776227,object1,-0.005228326764566013
32,11,7,9,1,4,3,word1,-3.573295601835977,-0.028464513611247407,-20.540958856414736,object2,-0.4116594933271287
32,11,7,10,4,1,3,word1,-7.902489748799303,-0.00036989003392307236,-7.261485048493009e-7,object1,-0.016780035703323478
32,11,7,11,1,4,3,word1,-11.421597628236366,-0.000010956341355894578,-0.000060431904564893595,object1,-0.008268763256426658
32,11,7,12,4,1,3,word1,-8.299454178706473,-0.00024868342925900397,-0.0000015936741508930757,object1,-0.0034473701745034906
32,11,7,9,2,3,3,word1_word2,-0.009004105478670416,-4.744047194586053,-3.485415086956152,object1,-0.2045415549053734
32,11,7,10,3,2,3,word1,-0.41388727132031644,-1.5995450645542917,-1.01010267915332,object1,-0.0978000598293973
32,11,7,11,2,3,3,word1,-6.800336999910365,-0.0011140216379441294,-0.0010221230002472538,object1,-0.00819263810341939
32,11,7,12,3,2,3,word1,-7.280480884790309,-0.0006890916580566188,-0.0009113686173946283,object1,-0.004664172243182715
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
33,11,7,1,1,2,1,word1_word2,-0.07175688172885246,-3.4088333323185473,-4.580663241594074,object2,-0.20943196114385362
33,11,7,2,2,1,1,word1_word2,-0.48119142820116073,-2.726996263385381,-1.1012198597914635,object1,-0.022363912159681764
33,11,7,3,1,2,1,word1,-1.5216155445097197,-0.9870281146725032,-0.6716618528083735,object1,-0.06300080437965601
33,11,7,4,2,1,1,word1,-6.363999766034382,-0.001724030676685359,-0.0013095010703416071,object1,-0.008589327478070268
33,11,7,1,3,4,1,word1_word2,-0.07632073078522351,-4.429603357425769,-2.7071856662463674,object1,-0.22970972061526354
33,11,7,2,4,3,1,word2,-0.4232536665398498,-1.2220237421875062,-0.6246413978506437,object1,-0.10418995012284972
33,11,7,3,3,4,1,word2,-6.795839278181349,-22.148084305180127,-16.322552852007526,object1,-0.015302139480755848
33,11,7,4,4,3,1,word2,-7.272777061722213,-25.86522017421191,-23.477473095873165,object1,-0.006532696370628738
33,11,7,5,1,3,2,word1_word2,-0.06620990897829417,-2.7478737022229183,-14.497065937093467,object2,-0.24311810588296154
33,11,7,6,3,1,2,word1_word2,-0.6568071055697439,-5.387550023412352,-0.08487592923092883,object1,-0.014139852357565527
33,11,7,7,1,3,2,word1_word2,-2.1671011212107647,-0.20711989689221239,-1.858166634210365,object1,-0.00639641982902247
33,11,7,8,3,1,2,word2,-3.2829161520332413,-3.548768443533302,-0.2639409071926568,object1,-0.053602841745615665
33,11,7,5,2,4,2,word1_word2,-0.06681531207726728,-2.739100550240245,-19.026991271408768,object1,-0.23444023338649647
33,11,7,6,4,2,2,word1_word2,-1.809146802609867,-5.342320626440195,-0.09965393927947731,object1,-0.015088409332960576
33,11,7,7,2,4,2,word1,-2.3703600950093637,-0.14291225490495307,-1.9590176740426841,object1,-0.07778221814951297
33,11,7,8,4,2,2,word1,-6.012870991428212,-0.002450686782333647,-0.0015811756487452014,object1,-0.0079561948169472
33,11,7,9,1,4,3,word1_word2,-0.004234450231574984,-5.5770421945356325,-8.729001829437458,object1,-0.17914514776331883
33,11,7,10,4,1,3,word1,-0.5718734558212972,-2.5907414288152992,-0.8219243908247051,object1,-0.09642050267518534
33,11,7,11,1,4,3,word1,-6.258563308618337,-0.0019158871886321976,-0.001093967702289006,object1,-0.010114866438526849
33,11,7,12,4,1,3,word1,-6.99645704182892,-0.0009155406352868439,-0.0009072270546701055,object2,-0.0026833094495261113
33,11,7,9,2,3,3,word1_word2,-0.17547269885503522,-1.8267663890906929,-19.87829665666513,object1,-0.16219253656227628
33,11,7,10,3,2,3,word2,-1.997809986782027,-8.659723047297485,-0.009205447280823658,object2,-0.15646689495895785
33,11,7,11,2,3,3,word2,-6.331428853739386,-14.081018996525836,-15.122314121612956,object1,-0.009479394374877041
33,11,7,12,3,2,3,word2,-7.285157231992169,-26.216343158809636,-15.591927113310204,object1,-0.004200805441034882
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
34,11,7,1,1,2,1,word1_word2,-0.05588411109924961,-3.4902155934938435,-3.32476271097541,object2,-0.2342489603381987
34,11,7,2,2,1,1,word1_word2,-0.3394974916852931,-1.8628906101367806,-1.7941843455681568,object1,-0.02357255906607633
34,11,7,3,1,2,1,word1,-1.5521092870729323,-0.9982174317152808,-0.8480758090534213,object1,-0.06879826744079222
34,11,7,4,2,1,1,word1,-6.335992893496326,-0.001773036692592037,-0.001309326542468561,object1,-0.0070230280433290285
34,11,7,1,3,4,1,word2,-0.14313354683880433,-4.511927840222062,-3.1029918972514565,object1,-0.32707821413153976
34,11,7,2,4,3,1,word2,-12.404951186700407,-52.07398836405156,-70.15297530003964,object1,-0.022163038831693915
34,11,7,3,3,4,1,word2,-11.450819125735975,-53.897640741001226,-83.50062690858988,object1,-0.009036031601720005
34,11,7,4,4,3,1,word2,-10.927803363974274,-52.72373169438784,-89.9333872416647,object1,-0.004238200204998324
34,11,7,5,1,3,2,word1_word2,-0.00807739582425165,-4.827656414183114,-22.66633907302743,object2,-0.2891167924446681
34,11,7,6,3,1,2,word1_word2,-1.8791153339077944,-7.840204333834407,-0.10613348820599455,object1,-0.018721843654352314
34,11,7,7,1,3,2,word1,-1.6416826898441528,-0.29200965385651045,-1.3369470665856529,object1,-0.07273661842482931
34,11,7,8,3,1,2,word1,-6.1522980405825045,-0.0021339795346815046,-0.0014571200299827126,object1,-0.009173704131871453
34,11,7,5,2,4,2,word1_word2,-0.01890138337595476,-3.9876595222416644,-24.2332206816254,object1,-0.28971806897666286
34,11,7,6,4,2,2,word2,-1.9506036451359954,-7.522070846778694,-0.05111316599951546,object1,-0.1256815393007247
34,11,7,7,2,4,2,word2,-6.373423754291146,-17.210844646244603,-18.067975988798988,object1,-0.010133161115535173
34,11,7,8,4,2,2,word2,-7.145371928094102,-26.070776363223914,-16.277825325074666,object1,-0.006090836298405288
34,11,7,9,1,4,3,word1,-0.878841618389714,-0.5365945417755392,-30.07240546111465,object1,-0.5168046397200045
34,11,7,10,4,1,3,word1,-7.471956636471167,-0.000568976087766534,-0.00006668201286257199,object1,-0.020471451917040955
34,11,7,11,1,4,3,word1,-9.75754143005018,-0.00005785836590628203,-0.00005763952656326082,object1,-0.006433095036508669
34,11,7,12,4,1,3,word1,-8.37767834000949,-0.00022996961735624626,-0.00005634353337133129,object1,-0.0035037220433792897
34,11,7,9,2,3,3,word1_word2,-0.002442423844520549,-6.467667291598918,-10.961310084428288,object1,-0.21609995899979598
34,11,7,10,3,2,3,word2,-0.9789536666042017,-2.8955622522370668,-0.8553741027616654,object1,-0.08760942541953079
34,11,7,11,2,3,3,word2,-6.918614450234105,-21.20286834789242,-15.054725864752713,object1,-0.010802293498450383
34,11,7,12,3,2,3,word2,-7.030889934740358,-20.493053621927572,-17.97590526679383,object1,-0.00492390365351694
chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,objectPicked,object1Score
